entity;three_class;jour;P_f;P_h;P;T_f;T_h;T;pop;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
53;whole;2020-06-30;3;6;9;949;813;1763;3340379.0;33.0;8025.0;0.9879118507211307;0.411214953271028;240.24220006172953
53;0-29;2020-07-01;1;0;2;279;252;538;1109943.0;10.0;2635.0;0.9009471657553586;0.3795066413662239;237.39957817653698
53;30-59;2020-07-01;0;0;0;436;288;724;1245188.0;14.0;3255.0;1.1243282138921995;0.43010752688172044;261.40630972993637
53;60+;2020-07-01;1;0;1;204;179;383;985248.0;8.0;2559.0;0.8119783039397188;0.31262211801484957;259.73155997271755
53;whole;2020-07-01;3;0;4;920;719;1647;3340379.0;33.0;8453.0;0.9879118507211307;0.39039394297882407;253.0551173983551
53;0-29;2020-07-02;0;1;1;252;248;518;1109943.0;8.0;2853.0;0.7207577326042869;0.28040658955485454;257.0402263900038
53;30-59;2020-07-02;0;1;1;347;249;596;1245188.0;12.0;3500.0;0.9637098976218852;0.34285714285714286;281.0820534730498
53;60+;2020-07-02;0;1;1;199;156;355;985248.0;8.0;2592.0;0.8119783039397188;0.30864197530864196;263.0809704764689
53;whole;2020-07-02;0;3;3;798;653;1469;3340379.0;29.0;8948.0;0.8681649597246299;0.32409476978095664;267.87379515917206
53;0-29;2020-07-03;1;3;4;344;258;613;1109943.0;11.0;3109.0;0.9910418823308945;0.3538115149565777;280.104473833341
53;30-59;2020-07-03;0;2;2;364;372;737;1245188.0;10.0;3789.0;0.803091581351571;0.26392187912377935;304.2914001741102
53;60+;2020-07-03;0;1;2;248;190;440;985248.0;9.0;2628.0;0.9134755919321835;0.3424657534246575;266.7348728441976
53;whole;2020-07-03;1;6;9;956;820;1792;3340379.0;32.0;9530.0;0.9579751279720056;0.3357817418677859;285.29696779916287
53;0-29;2020-07-04;0;0;0;212;192;406;1109943.0;11.0;3287.0;0.9910418823308945;0.3346516580468512;296.14133338378633
53;30-59;2020-07-04;1;1;2;188;155;343;1245188.0;11.0;3880.0;0.8834007394867281;0.28350515463917525;311.59953356440957
53;60+;2020-07-04;0;0;0;185;145;330;985248.0;8.0;2675.0;0.8119783039397188;0.29906542056074764;271.5052453798435
53;whole;2020-07-04;1;1;2;585;492;1079;3340379.0;32.0;9846.0;0.9579751279720056;0.32500507820434693;294.75697218788645
53;0-29;2020-07-05;0;0;0;38;42;80;1109943.0;10.0;3288.0;0.9009471657553586;0.30413625304136255;296.2314281003619
53;30-59;2020-07-05;0;0;0;39;41;80;1245188.0;11.0;3834.0;0.8834007394867281;0.28690662493479396;307.90531229019234
53;60+;2020-07-05;0;0;0;68;80;148;985248.0;8.0;2687.0;0.8119783039397188;0.29772981019724604;272.72321283575303
53;whole;2020-07-05;0;0;0;145;163;308;3340379.0;31.0;9813.0;0.9280384052228804;0.3159074696830735;293.76906033716534
53;0-29;2020-07-06;1;1;2;283;246;562;1109943.0;10.0;3306.0;0.9009471657553586;0.3024803387779794;297.85313299872155
53;30-59;2020-07-06;2;1;3;317;280;597;1245188.0;14.0;3732.0;1.1243282138921995;0.37513397642015006;299.7137781604063
53;60+;2020-07-06;0;0;0;256;209;465;985248.0;6.0;2640.0;0.6089837279547891;0.22727272727272727;267.9528403001072
53;whole;2020-07-06;3;2;5;856;735;1624;3340379.0;32.0;9682.0;0.9579751279720056;0.3305102251600909;289.84734965702995
53;0-29;2020-07-07;1;0;1;330;315;670;1109943.0;10.0;3387.0;0.9009471657553586;0.29524653085326247;305.15080504134
53;30-59;2020-07-07;0;1;1;398;308;706;1245188.0;9.0;3783.0;0.722782423216414;0.23790642347343377;303.8095452252993
53;60+;2020-07-07;1;1;2;258;220;478;985248.0;6.0;2599.0;0.6089837279547891;0.2308580223162755;263.7914514924161
53;whole;2020-07-07;2;2;4;986;844;1855;3340379.0;27.0;9774.0;0.8082915142263798;0.2762430939226519;292.60152814994944
53;0-29;2020-07-08;1;2;3;375;356;747;1109943.0;11.0;3596.0;0.9910418823308945;0.3058954393770857;323.980600805627
53;30-59;2020-07-08;2;5;7;531;502;1033;1245188.0;16.0;4092.0;1.2849465301625136;0.39100684261974583;328.6250750890628
53;60+;2020-07-08;0;4;4;230;206;436;985248.0;9.0;2652.0;0.9134755919321835;0.3393665158371041;269.17080775601676
53;whole;2020-07-08;3;11;14;1137;1064;2217;3340379.0;37.0;10344.0;1.1076587417176313;0.3576952822892498;309.66546011695084
53;0-29;2020-07-09;3;1;4;380;325;715;1109943.0;14.0;3793.0;1.261326032057502;0.3691009754811495;341.72925997100754
53;30-59;2020-07-09;4;3;7;563;548;1111;1245188.0;22.0;4607.0;1.7668014789734563;0.47753418710657697;369.9842915286688
53;60+;2020-07-09;0;1;1;256;212;468;985248.0;9.0;2765.0;0.9134755919321835;0.325497287522604;280.6400012991653
53;whole;2020-07-09;7;5;12;1199;1085;2294;3340379.0;46.0;11169.0;1.377089246459758;0.41185423941266003;334.3632563849791
53;0-29;2020-07-10;9;6;15;465;429;902;1109943.0;25.0;4082.0;2.2523679143883966;0.6124448799608035;367.7666330613374
53;30-59;2020-07-10;20;6;26;625;454;1079;1245188.0;46.0;4949.0;3.694221274217227;0.9294807031723581;397.45002361089246
53;60+;2020-07-10;6;4;10;310;251;561;985248.0;17.0;2886.0;1.7254538958719021;0.589050589050589;292.9211731462535
53;whole;2020-07-10;35;16;51;1400;1135;2543;3340379.0;88.0;11920.0;2.634431601923015;0.738255033557047;356.8457351695721
53;0-29;2020-07-11;2;3;5;291;244;545;1109943.0;30.0;4221.0;2.702841497266076;0.7107320540156361;380.2897986653369
53;30-59;2020-07-11;3;3;6;350;278;628;1245188.0;50.0;5234.0;4.015457906757855;0.9552923194497517;420.3381336794123
53;60+;2020-07-11;1;0;1;187;147;334;985248.0;18.0;2890.0;1.826951183864367;0.6228373702422145;293.32716229822336
53;whole;2020-07-11;6;6;12;828;669;1507;3340379.0;98.0;12348.0;2.933798829414267;0.7936507936507936;369.65865250619765
53;0-29;2020-07-12;1;0;1;58;46;104;1109943.0;31.0;4245.0;2.7929362138416116;0.7302709069493523;382.45207186314974
53;30-59;2020-07-12;1;0;1;81;66;147;1245188.0;51.0;5301.0;4.095767064893012;0.9620826259196379;425.7188472744678
53;60+;2020-07-12;0;1;1;77;72;149;985248.0;19.0;2891.0;1.928448471856832;0.6572120373573158;293.4286595862159
53;whole;2020-07-12;2;1;3;216;184;400;3340379.0;101.0;12440.0;3.0236089976616425;0.8118971061093248;372.4128309991172
53;0-29;2020-07-13;10;9;19;528;425;981;1109943.0;48.0;4664.0;4.324546395625721;1.0291595197255576;420.2017581082992
53;30-59;2020-07-13;11;14;25;667;543;1210;1245188.0;73.0;5914.0;5.862568543866469;1.2343591477849172;474.948361211319
53;60+;2020-07-13;5;6;11;548;348;896;985248.0;30.0;3322.0;3.0449186397739454;0.9030704394942807;337.1739907109682
53;whole;2020-07-13;26;29;55;1743;1316;3102;3340379.0;151.0;13918.0;4.520445135117901;1.0849259951142407;416.6593072223242
53;0-29;2020-07-14;0;0;0;106;94;200;1109943.0;47.0;4194.0;4.234451679050186;1.1206485455412494;377.8572413177974
53;30-59;2020-07-14;0;0;0;146;120;266;1245188.0;72.0;5474.0;5.782259385731312;1.3153087321885275;439.61233163185
53;60+;2020-07-14;0;0;0;147;126;273;985248.0;28.0;3117.0;2.8419240637890155;0.8982996470965673;316.3670466725129
53;whole;2020-07-14;0;0;0;399;340;739;3340379.0;147.0;12802.0;4.400698244121401;1.1482580846742696;383.24992463430044
53;0-29;2020-07-15;12;16;28;568;540;1130;1109943.0;72.0;4577.0;6.486819593438582;1.5730828053310029;412.3635177662276
53;30-59;2020-07-15;26;24;50;816;606;1423;1245188.0;115.0;5864.0;9.235553185543067;1.961118690313779;470.9329033045612
53;60+;2020-07-15;10;6;16;463;328;791;985248.0;40.0;3472.0;4.059891519698594;1.1520737327188941;352.3985839098379
53;whole;2020-07-15;48;46;94;1848;1474;3346;3340379.0;227.0;13931.0;6.795636064051414;1.6294594788600962;417.0484846180628
53;0-29;2020-07-16;12;8;20;780;742;1539;1109943.0;88.0;5401.0;7.928335058647156;1.6293279022403258;486.6015642244692
53;30-59;2020-07-16;15;10;25;981;801;1783;1245188.0;133.0;6536.0;10.681118031975894;2.0348837209302326;524.9006575713868
53;60+;2020-07-16;7;3;10;491;418;909;985248.0;49.0;3913.0;4.973367111630777;1.2522361359570662;397.1588879145149
53;whole;2020-07-16;34;21;55;2252;1962;4232;3340379.0;270.0;15869.0;8.082915142263797;1.7014304619068623;475.0658533058674
53;0-29;2020-07-17;6;3;9;868;728;1633;1109943.0;82.0;6132.0;7.387766759193941;1.3372472276581866;552.460802041186
53;30-59;2020-07-17;8;5;13;1089;883;1973;1245188.0;120.0;7430.0;9.637098976218851;1.6150740242261103;596.6970449442173
53;60+;2020-07-17;3;2;5;639;505;1144;985248.0;44.0;4496.0;4.465880671668453;0.9786476868327402;456.33180681412193
53;whole;2020-07-17;17;10;27;2596;2116;4750;3340379.0;246.0;18076.0;7.364433796284794;1.3609205576454968;541.1362004131867
53;0-29;2020-07-18;3;1;4;454;444;906;1109943.0;81.0;6493.0;7.297672042618404;1.2474973047897737;584.9849947249544
53;30-59;2020-07-18;0;2;2;554;435;990;1245188.0;116.0;7792.0;9.315862343678225;1.48870636550308;625.7689601891442
53;60+;2020-07-18;2;1;3;301;268;569;985248.0;46.0;4731.0;4.668875247653382;0.9723102938068061;480.18366949235116
53;whole;2020-07-18;5;4;9;1309;1147;2465;3340379.0;243.0;19034.0;7.274623628037417;1.276662813911947;569.8155808068485
53;0-29;2020-07-19;0;1;1;217;189;407;1109943.0;81.0;6796.0;7.297672042618404;1.1918775750441435;612.2836938473417
53;30-59;2020-07-19;0;0;0;185;184;369;1245188.0;115.0;8014.0;9.235553185543067;1.4349887696531072;643.5975932951491
53;60+;2020-07-19;0;0;0;112;109;221;985248.0;45.0;4803.0;4.567377959660918;0.9369144284821986;487.4914742278086
53;whole;2020-07-19;0;1;1;514;482;997;3340379.0;241.0;19631.0;7.2147501825391664;1.2276501451785442;587.6878042880762
53;0-29;2020-07-20;6;5;11;823;749;1627;1109943.0;73.0;7442.0;6.576914310014118;0.9809191077667294;670.4848807551379
53;30-59;2020-07-20;3;8;11;1112;864;1977;1245188.0;101.0;8781.0;8.111224971650866;1.150210682154652;705.1947175848145
53;60+;2020-07-20;3;1;4;651;533;1184;985248.0;38.0;5091.0;3.856896943713664;0.7464152425849538;516.7226931696385
53;whole;2020-07-20;12;14;26;2586;2146;4788;3340379.0;212.0;21317.0;6.346585222814537;0.9945114228080875;638.1611188431013
53;0-29;2020-07-21;3;4;7;869;844;1757;1109943.0;80.0;8999.0;7.207577326042869;0.8889876652961439;810.7623544632472
53;30-59;2020-07-21;3;1;4;1078;870;1948;1245188.0;105.0;10463.0;8.432461604191495;1.0035362706680684;840.2747215681487
53;60+;2020-07-21;4;1;5;664;515;1179;985248.0;43.0;5997.0;4.364383383675988;0.7170251792562948;608.6792360908116
53;whole;2020-07-21;10;6;16;2611;2230;4887;3340379.0;228.0;25465.0;6.82557278680054;0.8953465540938543;762.3386448064725
53;0-29;2020-07-22;9;9;18;897;783;1722;1109943.0;70.0;9591.0;6.3066301602875106;0.7298509018871859;864.0984266759644
53;30-59;2020-07-22;8;10;18;1193;904;2098;1245188.0;73.0;11138.0;5.862568543866469;0.6554138983659543;894.4834033093797
53;60+;2020-07-22;2;4;6;693;546;1239;985248.0;33.0;6445.0;3.3494105037513395;0.5120248254460822;654.1500211114359
53;whole;2020-07-22;19;23;42;2784;2233;5060;3340379.0;176.0;27179.0;5.26886320384603;0.6475587769969462;813.6501875984732
53;0-29;2020-07-23;6;12;18;869;839;1723;1109943.0;68.0;9775.0;6.126440727136438;0.6956521739130435;880.6758545258631
53;30-59;2020-07-23;4;5;9;1009;884;1894;1245188.0;57.0;11249.0;4.577622013703955;0.5067117077073519;903.3977198623822
53;60+;2020-07-23;3;2;5;683;556;1239;985248.0;28.0;6775.0;2.8419240637890155;0.4132841328413284;687.6441261489493
53;whole;2020-07-23;13;19;32;2561;2282;4859;3340379.0;153.0;27806.0;4.580318580616152;0.5502409551895274;832.4205127621746
53;0-29;2020-07-24;18;23;41;882;789;1703;1109943.0;100.0;9845.0;9.009471657553586;1.015744032503809;886.9824846861504
53;30-59;2020-07-24;5;8;13;1071;861;1932;1245188.0;57.0;11208.0;4.577622013703955;0.5085653104925054;900.1050443788407
53;60+;2020-07-24;1;1;2;706;550;1256;985248.0;25.0;6887.0;2.537432199811621;0.36300275882096705;699.0118224041054
53;whole;2020-07-24;24;32;56;2660;2201;4894;3340379.0;182.0;27950.0;5.448483540340781;0.6511627906976745;836.7314008380487
53;0-29;2020-07-25;20;14;34;474;420;903;1109943.0;130.0;9842.0;11.712313154819663;1.3208697419223736;886.712200536424
53;30-59;2020-07-25;3;8;11;534;445;979;1245188.0;66.0;11197.0;5.300404436920369;0.5894436009645441;899.221643639354
53;60+;2020-07-25;1;3;4;285;283;568;985248.0;26.0;6886.0;2.638929487804086;0.3775776938716236;698.910325116113
53;whole;2020-07-25;24;25;49;1293;1150;2452;3340379.0;222.0;27937.0;6.6459524503057885;0.7946450943193615;836.34222344231
53;0-29;2020-07-26;3;5;8;212;201;414;1109943.0;137.0;9849.0;12.342976170848415;1.3910041628591736;887.3428635524526
53;30-59;2020-07-26;1;0;1;175;165;340;1245188.0;67.0;11168.0;5.380713595055526;0.5999283667621776;896.8926780534346
53;60+;2020-07-26;1;0;1;186;143;329;985248.0;27.0;6994.0;2.740426775796551;0.386045181584215;709.8720322192992
53;whole;2020-07-26;5;5;10;573;509;1083;3340379.0;231.0;28023.0;6.915382955047916;0.8243228776362274;838.9167815987348
53;0-29;2020-07-27;14;21;35;841;749;1613;1109943.0;161.0;9835.0;14.505249368661273;1.6370106761565837;886.0815375203953
53;30-59;2020-07-27;6;9;15;1203;895;2098;1245188.0;71.0;11289.0;5.701950227596154;0.628930817610063;906.6100861877885
53;60+;2020-07-27;2;3;5;857;712;1569;985248.0;28.0;7379.0;2.8419240637890155;0.3794552107331617;748.9484880963981
53;whole;2020-07-27;22;33;55;2901;2357;5281;3340379.0;260.0;28516.0;7.783547914772546;0.9117688315331743;853.6755859140535
53;0-29;2020-07-28;18;21;39;964;932;1917;1109943.0;193.0;9995.0;17.38828029907842;1.9309654827413707;900.496692172481
53;30-59;2020-07-28;16;12;28;1309;959;2269;1245188.0;95.0;11610.0;7.629370022839924;0.818260120585702;932.3893259491739
53;60+;2020-07-28;3;3;6;849;655;1505;985248.0;29.0;7705.0;2.9434213517814802;0.37637897469175857;782.0366039819415
53;whole;2020-07-28;37;36;73;3122;2546;5691;3340379.0;317.0;29320.0;9.48994111147268;1.0811732605729878;877.74471100435
53;0-29;2020-07-29;5;11;16;1025;957;2010;1109943.0;191.0;10283.0;17.20809086592735;1.8574346007974327;926.4439705462353
53;30-59;2020-07-29;6;7;13;1268;1082;2350;1245188.0;90.0;11862.0;7.2278242321641395;0.7587253414264037;952.6272337992336
53;60+;2020-07-29;3;4;7;813;660;1474;985248.0;30.0;7940.0;3.0449186397739454;0.3778337531486146;805.8884666601708
53;whole;2020-07-29;14;22;36;3106;2699;5834;3340379.0;311.0;30094.0;9.310320774977928;1.0334285904166942;900.9157344121729
53;0-29;2020-07-30;6;9;15;992;965;1971;1109943.0;188.0;10531.0;16.937806716200743;1.7852055835153358;948.7874602569682
53;30-59;2020-07-30;4;13;17;1285;1066;2353;1245188.0;98.0;12321.0;7.870297497245396;0.7953899845791738;989.4891373832705
53;60+;2020-07-30;1;3;4;781;626;1407;985248.0;29.0;8108.0;2.9434213517814802;0.35767143561914155;822.9400110429049
53;whole;2020-07-30;11;25;36;3058;2657;5731;3340379.0;315.0;30966.0;9.43006766597443;1.0172447200155008;927.0205566494102
53;0-29;2020-07-31;9;25;34;1043;1059;2129;1109943.0;181.0;10957.0;16.30714370017199;1.6519120197134252;987.1678095181463
53;30-59;2020-07-31;11;11;22;1310;1181;2492;1245188.0;107.0;12881.0;8.59307992046181;0.830680847760267;1034.4622659389586
53;60+;2020-07-31;8;0;8;842;717;1559;985248.0;35.0;8411.0;3.5524050797362694;0.41612174533349183;853.6936893046217
53;whole;2020-07-31;28;36;64;3196;2957;6181;3340379.0;323.0;32253.0;9.669561447967432;1.0014572287849193;965.5491188275342
53;0-29;2020-08-01;5;4;9;461;470;935;1109943.0;156.0;10989.0;14.054775785783592;1.4196014196014195;990.0508404485637
53;30-59;2020-08-01;6;3;9;553;512;1065;1245188.0;105.0;12967.0;8.432461604191495;0.8097478213927662;1041.3688535385822
53;60+;2020-08-01;1;3;4;324;276;600;985248.0;35.0;8443.0;3.5524050797362694;0.4145445931540922;856.9416025203806
53;whole;2020-08-01;12;10;22;1338;1259;2601;3340379.0;296.0;32402.0;8.86126993374105;0.9135238565520646;970.0096905171539
53;0-29;2020-08-02;5;2;7;145;152;300;1109943.0;155.0;10875.0;13.964681069208057;1.4252873563218391;979.7800427589525
53;30-59;2020-08-02;2;1;3;127;117;244;1245188.0;107.0;12871.0;8.59307992046181;0.8313262372776008;1033.659174357607
53;60+;2020-08-02;1;1;2;123;99;222;985248.0;36.0;8336.0;3.653902367728734;0.43186180422264875;846.0813927051869
53;whole;2020-08-02;8;4;14;395;368;768;3340379.0;300.0;32087.0;8.981016824737553;0.934958082712625;960.5796228511795
53;0-29;2020-08-03;13;17;30;886;988;1890;1109943.0;150.0;11152.0;13.514207486330381;1.3450502152080344;1004.7362792503759
53;30-59;2020-08-03;20;18;38;1156;1086;2243;1245188.0;130.0;13016.0;10.440190557570423;0.9987707437000615;1045.3040022872049
53;60+;2020-08-03;5;5;10;893;765;1658;985248.0;41.0;8425.0;4.161388807691059;0.48664688427299707;855.1146513365163
53;whole;2020-08-03;39;40;79;2936;2839;5793;3340379.0;324.0;32599.0;9.699498170716556;0.9938955182674316;975.9072248987316
53;0-29;2020-08-04;15;20;35;857;696;1566;1109943.0;146.0;10801.0;13.153828620028236;1.3517266919729656;973.1130337323629
53;30-59;2020-08-04;14;15;29;1169;898;2067;1245188.0;131.0;12814.0;10.52049971570558;1.0223193382238178;1029.0815523439032
53;60+;2020-08-04;7;5;12;814;694;1508;985248.0;47.0;8428.0;4.770372535645848;0.5576649264356905;855.4191432004936
53;whole;2020-08-04;36;40;76;2841;2288;5142;3340379.0;327.0;32050.0;9.78930833896393;1.0202808112324493;959.4719641094619
53;0-29;2020-08-05;15;21;36;820;798;1636;1109943.0;166.0;10427.0;14.955722951538952;1.5920207154502732;939.4176097331125
53;30-59;2020-08-05;14;25;39;1147;1000;2148;1245188.0;157.0;12612.0;12.608537827219664;1.2448461782429432;1012.8591024006014
53;60+;2020-08-05;5;6;11;703;631;1334;985248.0;51.0;8288.0;5.176361687615707;0.6153474903474904;841.2095228815485
53;whole;2020-08-05;34;52;86;2670;2429;5118;3340379.0;377.0;31334.0;11.28614447642019;1.2031658900874451;938.0372706210883
53;0-29;2020-08-06;9;17;26;782;798;1595;1109943.0;177.0;10051.0;15.946764833869848;1.7610188040990946;905.541996300711
53;30-59;2020-08-06;8;10;18;1097;960;2058;1245188.0;158.0;12317.0;12.688846985354822;1.2827798977023626;989.16790075073
53;60+;2020-08-06;2;4;6;819;672;1491;985248.0;53.0;8372.0;5.379356263600637;0.6330625895843287;849.7352950729156
53;whole;2020-08-06;19;31;50;2699;2431;5146;3340379.0;391.0;30749.0;11.705258594907944;1.2715860678396045;920.5242878128499
53;0-29;2020-08-07;18;25;43;764;786;1564;1109943.0;186.0;9486.0;16.75761728304967;1.9607843137254901;854.6384814355332
53;30-59;2020-08-07;12;9;21;1045;912;1957;1245188.0;157.0;11782.0;12.608537827219664;1.3325411644882024;946.202501148421
53;60+;2020-08-07;6;2;8;795;637;1433;985248.0;53.0;8246.0;5.379356263600637;0.6427358719379093;836.946636785865
53;whole;2020-08-07;36;36;72;2604;2336;4955;3340379.0;399.0;29523.0;11.944752376900944;1.351488669850625;883.8218657224224
53;0-29;2020-08-08;11;8;19;391;421;818;1109943.0;196.0;9369.0;17.65856444880503;2.0920055502188064;844.0973995961955
53;30-59;2020-08-08;4;4;8;469;426;895;1245188.0;156.0;11612.0;12.528228669084507;1.3434378229417845;932.5499442654442
53;60+;2020-08-08;1;2;3;333;264;597;985248.0;52.0;8243.0;5.277858975608172;0.6308382870314205;836.6421449218876
53;whole;2020-08-08;16;14;30;1193;1112;2311;3340379.0;407.0;29233.0;12.184246158893947;1.3922621694660144;875.1402161251762
53;0-29;2020-08-09;0;1;1;142;161;304;1109943.0;190.0;9373.0;17.117996149351814;2.0270991144777555;844.4577784624976
53;30-59;2020-08-09;1;3;4;137;148;285;1245188.0;157.0;11653.0;12.608537827219664;1.3472925426928688;935.8426197489857
53;60+;2020-08-09;4;1;5;139;128;267;985248.0;55.0;8288.0;5.582350839585566;0.6636100386100385;841.2095228815485
53;whole;2020-08-09;5;5;10;418;437;856;3340379.0;403.0;29321.0;12.064499267897446;1.3744415265509362;877.7746477270993
53;0-29;2020-08-10;15;16;31;785;780;1582;1109943.0;191.0;9065.0;17.20809086592735;2.107004964147821;816.7086057572326
53;30-59;2020-08-10;12;9;21;1084;939;2024;1245188.0;140.0;11434.0;11.243282138921995;1.2244184012594017;918.2549141173862
53;60+;2020-08-10;4;2;6;822;670;1494;985248.0;51.0;8124.0;5.176361687615707;0.6277695716395865;824.5639676507843
53;whole;2020-08-10;31;27;58;2691;2389;5100;3340379.0;382.0;28628.0;11.435828090165817;1.3343579712169904;857.0284988619555
53;0-29;2020-08-11;10;11;22;783;729;1520;1109943.0;178.0;9019.0;16.036859550445385;1.9736112651069961;812.5642487947579
53;30-59;2020-08-11;11;14;25;965;906;1872;1245188.0;136.0;11239.0;10.922045506381366;1.210072070468903;902.5946282810306
53;60+;2020-08-11;4;4;8;794;596;1392;985248.0;47.0;8008.0;4.770372535645848;0.5869130869130869;812.7902822436586
53;whole;2020-08-11;25;29;55;2542;2231;4784;3340379.0;361.0;28270.0;10.807156912434188;1.276972055182172;846.3111521177686
53;0-29;2020-08-12;6;13;19;814;835;1653;1109943.0;161.0;9036.0;14.505249368661273;1.7817618415227978;814.0958589765421
53;30-59;2020-08-12;12;12;24;932;770;1703;1245188.0;121.0;10794.0;9.71740813435401;1.1209931443394479;866.8570529108858
53;60+;2020-08-12;3;1;4;840;633;1474;985248.0;40.0;8148.0;4.059891519698594;0.49091801669121254;826.9999025626037
53;whole;2020-08-12;21;26;47;2586;2239;4831;3340379.0;322.0;27983.0;9.639624725218306;1.1506986384590645;837.7193126887698
53;0-29;2020-08-13;15;15;30;768;807;1587;1109943.0;165.0;9028.0;14.865628234963417;1.8276473194505982;813.3751012439377
53;30-59;2020-08-13;11;15;26;988;883;1875;1245188.0;129.0;10611.0;10.359881399435265;1.2157195363302233;852.160476972152
53;60+;2020-08-13;3;7;10;761;581;1343;985248.0;44.0;8000.0;4.465880671668453;0.5499999999999999;811.9783039397187
53;whole;2020-08-13;29;37;66;2517;2271;4805;3340379.0;338.0;27642.0;10.118612289204309;1.2227769336516896;827.5108902313181
53;0-29;2020-08-14;14;31;45;965;958;1941;1109943.0;167.0;9405.0;15.045817668114488;1.77565124933546;847.3408093929147
53;30-59;2020-08-14;17;34;51;1247;1143;2392;1245188.0;159.0;11046.0;12.76915614348998;1.4394350896252037;887.0949607609454
53;60+;2020-08-14;5;4;9;936;816;1753;985248.0;45.0;8320.0;4.567377959660918;0.5408653846153846;844.4574360973074
53;whole;2020-08-14;36;69;105;3148;2918;6088;3340379.0;371.0;28775.0;11.106524139925439;1.2893136403127714;861.4291971060769
53;0-29;2020-08-15;1;3;4;198;165;364;1109943.0;152.0;8951.0;13.694396919481452;1.69813428667188;806.4378080676214
53;30-59;2020-08-15;3;0;3;185;214;399;1245188.0;154.0;10550.0;12.367610352814193;1.4597156398104265;847.2616183259073
53;60+;2020-08-15;1;1;2;208;170;378;985248.0;44.0;8101.0;4.465880671668453;0.5431428218738427;822.2295300269577
53;whole;2020-08-15;5;4;9;591;549;1155;3340379.0;350.0;27619.0;10.477852962193811;1.2672435642130417;826.8223456080881
53;0-29;2020-08-16;1;6;7;183;191;374;1109943.0;158.0;9021.0;14.234965218934667;1.7514687950338101;812.744438227909
53;30-59;2020-08-16;4;4;8;190;196;386;1245188.0;158.0;10651.0;12.688846985354822;1.4834287860294808;855.3728432975582
53;60+;2020-08-16;1;1;2;145;120;265;985248.0;41.0;8099.0;4.161388807691059;0.5062353376960119;822.0265354509728
53;whole;2020-08-16;6;11;17;518;507;1025;3340379.0;357.0;27788.0;10.687410021437687;1.2847272203828992;831.8816517526903
53;0-29;2020-08-17;21;19;40;1087;1092;2199;1109943.0;167.0;9638.0;15.045817668114488;1.7327246316663207;868.3328783550146
53;30-59;2020-08-17;24;21;45;1417;1196;2615;1245188.0;182.0;11242.0;14.616266780598592;1.61892901618929;902.8355557554362
53;60+;2020-08-17;9;4;13;938;844;1784;985248.0;48.0;8389.0;4.8718698236383124;0.5721778519489809;851.4607489687876
53;whole;2020-08-17;54;44;98;3442;3132;6598;3340379.0;397.0;29286.0;11.884878931402694;1.3555965307655535;876.7268624308799
53;0-29;2020-08-18;29;26;55;1026;984;2021;1109943.0;200.0;10139.0;18.018943315107173;1.9725811223986585;913.470331359358
53;30-59;2020-08-18;17;26;43;1252;1141;2394;1245188.0;200.0;11764.0;16.06183162703142;1.7001020061203673;944.756936301988
53;60+;2020-08-18;8;5;13;834;657;1492;985248.0;53.0;8489.0;5.379356263600637;0.6243373777830132;861.610477768034
53;whole;2020-08-18;54;57;111;3112;2782;5907;3340379.0;453.0;30409.0;13.561335405353704;1.4896905521391695;910.3458020781474
53;0-29;2020-08-19;21;26;47;940;1092;2053;1109943.0;228.0;10539.0;20.541595379222176;2.1633931113008824;949.5082179895725
53;30-59;2020-08-19;17;21;38;1207;1089;2296;1245188.0;214.0;12357.0;17.18615984092362;1.7318119284616007;992.3802670761364
53;60+;2020-08-19;4;6;10;775;645;1422;985248.0;59.0;8437.0;5.988339991555425;0.6993006993006993;856.3326187924259
53;whole;2020-08-19;42;53;95;2922;2826;5771;3340379.0;501.0;31349.0;14.99829809731171;1.598137101661935;938.4863214623251
53;0-29;2020-08-20;35;28;64;1068;1007;2096;1109943.0;262.0;11048.0;23.604815742790397;2.3714699493120928;995.3664287265202
53;30-59;2020-08-20;12;19;31;1408;1222;2631;1245188.0;219.0;13113.0;17.587705631599405;1.6700983756577443;1053.0939906263152
53;60+;2020-08-20;3;3;6;911;764;1676;985248.0;55.0;8770.0;5.582350839585566;0.6271379703534777;890.1312156939166
53;whole;2020-08-20;50;50;101;3387;2994;6404;3340379.0;536.0;32948.0;16.046083393531095;1.626805875925701;986.3551411381762
53;0-29;2020-08-21;23;21;44;1066;1096;2183;1109943.0;261.0;11290.0;23.51472102621486;2.311780336581045;1017.1693501377999
53;30-59;2020-08-21;29;11;40;1524;1302;2826;1245188.0;208.0;13547.0;16.704304892112678;1.5353952904702148;1087.9481652569732
53;60+;2020-08-21;4;5;9;856;738;1595;985248.0;55.0;8612.0;5.582350839585566;0.6386437529029262;874.0946441911071
53;whole;2020-08-21;56;37;93;3451;3136;6609;3340379.0;524.0;33469.0;15.68684272054159;1.5656278944695092;1001.9521736904704
53;0-29;2020-08-22;16;23;39;508;537;1048;1109943.0;296.0;11974.0;26.668036106358613;2.472022715884416;1078.7941362754664
53;30-59;2020-08-22;6;11;17;626;602;1228;1245188.0;222.0;14376.0;17.828633106004876;1.5442404006677797;1154.5244573510186
53;60+;2020-08-22;3;4;7;358;335;693;985248.0;60.0;8927.0;6.089837279547891;0.6721182928195363;906.0662899087337
