reg;jour;three_class;P;T;pop;incidence;positivite;incidence hebdo
Corse;2020-06-09;60+;0;108;105964.0;0.0;0.0;3.774866935940508
Corse;2020-06-09;whole;0;257;344679.0;0.0;0.0;2.321000118951256
Corse;2020-06-10;0-19;0;12;68555.0;0.0;0.0;0.0
Corse;2020-06-10;20-59;1;98;170160.0;0.5876821814762576;1.0204081632653061;2.3507287259050305
Corse;2020-06-10;60+;0;88;105964.0;0.0;0.0;2.831150201955381
Corse;2020-06-10;whole;1;200;344679.0;0.290125014868907;0.5;2.0308751040823494
Corse;2020-06-11;0-19;0;12;68555.0;0.0;0.0;0.0
Corse;2020-06-11;20-59;2;58;170160.0;1.1753643629525152;3.4482758620689653;3.5260930888575457
Corse;2020-06-11;60+;0;64;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-11;whole;2;134;344679.0;0.580250029737814;1.4925373134328357;2.321000118951256
Corse;2020-06-12;0-19;0;15;68555.0;0.0;0.0;0.0
Corse;2020-06-12;20-59;0;102;170160.0;0.0;0.0;2.938410907381288
Corse;2020-06-12;60+;0;132;105964.0;0.0;0.0;0.943716733985127
Corse;2020-06-12;whole;0;249;344679.0;0.0;0.0;1.7407500892134422
Corse;2020-06-13;0-19;0;7;68555.0;0.0;0.0;0.0
Corse;2020-06-13;20-59;0;52;170160.0;0.0;0.0;2.938410907381288
Corse;2020-06-13;60+;0;84;105964.0;0.0;0.0;0.0
Corse;2020-06-13;whole;0;143;344679.0;0.0;0.0;1.450625074344535
Corse;2020-06-14;0-19;0;4;68555.0;0.0;0.0;0.0
Corse;2020-06-14;20-59;0;15;170160.0;0.0;0.0;2.938410907381288
Corse;2020-06-14;60+;0;16;105964.0;0.0;0.0;0.0
Corse;2020-06-14;whole;0;35;344679.0;0.0;0.0;1.450625074344535
Corse;2020-06-15;0-19;0;28;68555.0;0.0;0.0;0.0
Corse;2020-06-15;20-59;0;123;170160.0;0.0;0.0;1.7630465444287728
Corse;2020-06-15;60+;1;148;105964.0;0.943716733985127;0.6756756756756757;0.943716733985127
Corse;2020-06-15;whole;1;299;344679.0;0.290125014868907;0.33444816053511706;1.160500059475628
Corse;2020-06-16;0-19;0;13;68555.0;0.0;0.0;0.0
Corse;2020-06-16;20-59;1;96;170160.0;0.5876821814762576;1.0416666666666665;2.3507287259050305
Corse;2020-06-16;60+;1;110;105964.0;0.943716733985127;0.9090909090909091;1.887433467970254
Corse;2020-06-16;whole;2;219;344679.0;0.580250029737814;0.91324200913242;1.7407500892134422
Corse;2020-06-17;0-19;0;15;68555.0;0.0;0.0;0.0
Corse;2020-06-17;20-59;1;96;170160.0;0.5876821814762576;1.0416666666666665;2.3507287259050305
Corse;2020-06-17;60+;0;98;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-17;whole;1;210;344679.0;0.290125014868907;0.4761904761904762;1.740750089213442
Corse;2020-06-18;0-19;0;12;68555.0;0.0;0.0;0.0
Corse;2020-06-18;20-59;0;67;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-18;60+;0;65;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-18;whole;0;144;344679.0;0.0;0.0;1.160500059475628
Corse;2020-06-19;0-19;0;10;68555.0;0.0;0.0;0.0
Corse;2020-06-19;20-59;0;115;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-19;60+;0;136;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-19;whole;0;262;344679.0;0.0;0.0;1.160500059475628
Corse;2020-06-20;0-19;0;8;68555.0;0.0;0.0;0.0
Corse;2020-06-20;20-59;0;72;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-20;60+;0;76;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-20;whole;0;156;344679.0;0.0;0.0;1.160500059475628
Corse;2020-06-21;0-19;0;1;68555.0;0.0;0.0;0.0
Corse;2020-06-21;20-59;0;10;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-21;60+;0;14;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-21;whole;0;25;344679.0;0.0;0.0;1.160500059475628
Corse;2020-06-22;0-19;0;17;68555.0;0.0;0.0;0.0
Corse;2020-06-22;20-59;0;132;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-22;60+;1;153;105964.0;0.943716733985127;0.6535947712418301;1.887433467970254
Corse;2020-06-22;whole;1;302;344679.0;0.290125014868907;0.33112582781456956;1.160500059475628
Corse;2020-06-23;0-19;0;15;68555.0;0.0;0.0;0.0
Corse;2020-06-23;20-59;1;85;170160.0;0.5876821814762576;1.1764705882352942;1.1753643629525152
Corse;2020-06-23;60+;0;104;105964.0;0.0;0.0;0.943716733985127
Corse;2020-06-23;whole;1;205;344679.0;0.290125014868907;0.4878048780487805;0.8703750446067211
Corse;2020-06-24;0-19;0;22;68555.0;0.0;0.0;0.0
Corse;2020-06-24;20-59;1;120;170160.0;0.5876821814762576;0.8333333333333334;1.1753643629525152
Corse;2020-06-24;60+;0;81;105964.0;0.0;0.0;0.943716733985127
Corse;2020-06-24;whole;1;223;344679.0;0.290125014868907;0.4484304932735426;0.8703750446067211
Corse;2020-06-25;0-19;0;13;68555.0;0.0;0.0;0.0
Corse;2020-06-25;20-59;0;72;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-25;60+;0;80;105964.0;0.0;0.0;0.943716733985127
Corse;2020-06-25;whole;0;165;344679.0;0.0;0.0;0.8703750446067211
Corse;2020-06-26;0-19;0;19;68555.0;0.0;0.0;0.0
Corse;2020-06-26;20-59;0;124;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-26;60+;1;115;105964.0;0.943716733985127;0.8695652173913043;1.887433467970254
Corse;2020-06-26;whole;1;259;344679.0;0.290125014868907;0.3861003861003861;1.160500059475628
Corse;2020-06-27;0-19;0;18;68555.0;0.0;0.0;0.0
Corse;2020-06-27;20-59;0;54;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-27;60+;0;95;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-27;whole;0;167;344679.0;0.0;0.0;1.160500059475628
Corse;2020-06-28;0-19;0;3;68555.0;0.0;0.0;0.0
Corse;2020-06-28;20-59;0;21;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-28;60+;0;16;105964.0;0.0;0.0;1.887433467970254
Corse;2020-06-28;whole;0;40;344679.0;0.0;0.0;1.160500059475628
Corse;2020-06-29;0-19;0;25;68555.0;0.0;0.0;0.0
Corse;2020-06-29;20-59;1;183;170160.0;0.5876821814762576;0.546448087431694;1.7630465444287728
Corse;2020-06-29;60+;0;177;105964.0;0.0;0.0;0.943716733985127
Corse;2020-06-29;whole;1;385;344679.0;0.290125014868907;0.2597402597402597;1.160500059475628
Corse;2020-06-30;0-19;0;22;68555.0;0.0;0.0;0.0
Corse;2020-06-30;20-59;0;125;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-06-30;60+;0;107;105964.0;0.0;0.0;0.943716733985127
Corse;2020-06-30;whole;0;254;344679.0;0.0;0.0;0.8703750446067211
Corse;2020-07-01;0-19;0;19;68555.0;0.0;0.0;0.0
Corse;2020-07-01;20-59;0;121;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-01;60+;2;101;105964.0;1.887433467970254;1.9801980198019802;2.831150201955381
Corse;2020-07-01;whole;2;241;344679.0;0.580250029737814;0.8298755186721992;1.160500059475628
Corse;2020-07-02;0-19;0;28;68555.0;0.0;0.0;0.0
Corse;2020-07-02;20-59;0;79;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-02;60+;1;77;105964.0;0.943716733985127;1.2987012987012987;3.774866935940508
Corse;2020-07-02;whole;1;184;344679.0;0.290125014868907;0.5434782608695652;1.450625074344535
Corse;2020-07-03;0-19;0;22;68555.0;0.0;0.0;0.0
Corse;2020-07-03;20-59;0;147;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-03;60+;0;154;105964.0;0.0;0.0;2.831150201955381
Corse;2020-07-03;whole;0;323;344679.0;0.0;0.0;1.160500059475628
Corse;2020-07-04;0-19;0;8;68555.0;0.0;0.0;0.0
Corse;2020-07-04;20-59;0;81;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-04;60+;0;71;105964.0;0.0;0.0;2.831150201955381
Corse;2020-07-04;whole;0;160;344679.0;0.0;0.0;1.160500059475628
Corse;2020-07-05;0-19;0;3;68555.0;0.0;0.0;0.0
Corse;2020-07-05;20-59;0;25;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-05;60+;0;65;105964.0;0.0;0.0;2.831150201955381
Corse;2020-07-05;whole;0;93;344679.0;0.0;0.0;1.160500059475628
Corse;2020-07-06;0-19;0;26;68555.0;0.0;0.0;0.0
Corse;2020-07-06;20-59;1;162;170160.0;0.5876821814762576;0.6172839506172839;0.5876821814762576
Corse;2020-07-06;60+;0;200;105964.0;0.0;0.0;2.831150201955381
Corse;2020-07-06;whole;1;388;344679.0;0.290125014868907;0.25773195876288657;1.160500059475628
Corse;2020-07-07;0-19;0;17;68555.0;0.0;0.0;0.0
Corse;2020-07-07;20-59;0;132;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-07;60+;0;133;105964.0;0.0;0.0;2.831150201955381
Corse;2020-07-07;whole;0;282;344679.0;0.0;0.0;1.160500059475628
Corse;2020-07-08;0-19;0;24;68555.0;0.0;0.0;0.0
Corse;2020-07-08;20-59;2;148;170160.0;1.1753643629525152;1.3513513513513513;1.7630465444287728
Corse;2020-07-08;60+;0;104;105964.0;0.0;0.0;0.943716733985127
Corse;2020-07-08;whole;2;277;344679.0;0.580250029737814;0.7220216606498195;1.160500059475628
Corse;2020-07-09;0-19;0;24;68555.0;0.0;0.0;0.0
Corse;2020-07-09;20-59;1;87;170160.0;0.5876821814762576;1.1494252873563218;2.3507287259050305
Corse;2020-07-09;60+;0;82;105964.0;0.0;0.0;0.0
Corse;2020-07-09;whole;1;193;344679.0;0.290125014868907;0.5181347150259068;1.160500059475628
Corse;2020-07-10;0-19;0;49;68555.0;0.0;0.0;0.0
Corse;2020-07-10;20-59;1;206;170160.0;0.5876821814762576;0.48543689320388345;2.938410907381288
Corse;2020-07-10;60+;0;110;105964.0;0.0;0.0;0.0
Corse;2020-07-10;whole;1;367;344679.0;0.290125014868907;0.2724795640326975;1.450625074344535
Corse;2020-07-11;0-19;0;14;68555.0;0.0;0.0;0.0
Corse;2020-07-11;20-59;1;113;170160.0;0.5876821814762576;0.8849557522123894;3.5260930888575457
Corse;2020-07-11;60+;0;55;105964.0;0.0;0.0;0.0
Corse;2020-07-11;whole;1;182;344679.0;0.290125014868907;0.5494505494505495;1.740750089213442
Corse;2020-07-12;0-19;0;5;68555.0;0.0;0.0;0.0
Corse;2020-07-12;20-59;0;26;170160.0;0.0;0.0;3.5260930888575457
Corse;2020-07-12;60+;0;30;105964.0;0.0;0.0;0.0
Corse;2020-07-12;whole;0;61;344679.0;0.0;0.0;1.740750089213442
Corse;2020-07-13;0-19;1;27;68555.0;1.458682809423091;3.7037037037037033;1.458682809423091
Corse;2020-07-13;20-59;4;235;170160.0;2.3507287259050305;1.702127659574468;5.289139633286318
Corse;2020-07-13;60+;1;179;105964.0;0.943716733985127;0.5586592178770949;0.943716733985127
Corse;2020-07-13;whole;6;443;344679.0;1.7407500892134422;1.3544018058690745;3.1913751635579772
Corse;2020-07-14;0-19;0;4;68555.0;0.0;0.0;1.458682809423091
Corse;2020-07-14;20-59;5;55;170160.0;2.938410907381288;9.090909090909092;8.227550540667606
Corse;2020-07-14;60+;0;30;105964.0;0.0;0.0;0.943716733985127
Corse;2020-07-14;whole;5;89;344679.0;1.450625074344535;5.617977528089887;4.642000237902512
Corse;2020-07-15;0-19;1;38;68555.0;1.458682809423091;2.631578947368421;2.917365618846182
Corse;2020-07-15;20-59;2;168;170160.0;1.1753643629525152;1.1904761904761905;8.227550540667607
Corse;2020-07-15;60+;0;158;105964.0;0.0;0.0;0.943716733985127
Corse;2020-07-15;whole;3;364;344679.0;0.8703750446067211;0.8241758241758242;4.932125252771419
Corse;2020-07-16;0-19;0;44;68555.0;0.0;0.0;2.917365618846182
Corse;2020-07-16;20-59;2;176;170160.0;1.1753643629525152;1.1363636363636365;8.815232722143865
Corse;2020-07-16;60+;0;118;105964.0;0.0;0.0;0.943716733985127
Corse;2020-07-16;whole;2;338;344679.0;0.580250029737814;0.591715976331361;5.222250267640327
Corse;2020-07-17;0-19;0;52;68555.0;0.0;0.0;2.917365618846182
Corse;2020-07-17;20-59;2;232;170160.0;1.1753643629525152;0.8620689655172413;9.402914903620122
Corse;2020-07-17;60+;0;198;105964.0;0.0;0.0;0.943716733985127
Corse;2020-07-17;whole;2;483;344679.0;0.580250029737814;0.4140786749482402;5.512375282509234
Corse;2020-07-18;0-19;0;22;68555.0;0.0;0.0;2.917365618846182
Corse;2020-07-18;20-59;0;149;170160.0;0.0;0.0;8.815232722143865
Corse;2020-07-18;60+;1;91;105964.0;0.943716733985127;1.098901098901099;1.887433467970254
Corse;2020-07-18;whole;1;262;344679.0;0.290125014868907;0.38167938931297707;5.512375282509233
Corse;2020-07-19;0-19;0;5;68555.0;0.0;0.0;2.917365618846182
Corse;2020-07-19;20-59;0;28;170160.0;0.0;0.0;8.815232722143865
Corse;2020-07-19;60+;0;24;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-19;whole;0;57;344679.0;0.0;0.0;5.512375282509233
Corse;2020-07-20;0-19;0;58;68555.0;0.0;0.0;1.458682809423091
Corse;2020-07-20;20-59;0;272;170160.0;0.0;0.0;6.464503996238834
Corse;2020-07-20;60+;0;210;105964.0;0.0;0.0;0.943716733985127
Corse;2020-07-20;whole;0;542;344679.0;0.0;0.0;3.771625193295791
Corse;2020-07-21;0-19;0;44;68555.0;0.0;0.0;1.458682809423091
Corse;2020-07-21;20-59;0;195;170160.0;0.0;0.0;3.5260930888575457
Corse;2020-07-21;60+;1;146;105964.0;0.943716733985127;0.684931506849315;1.887433467970254
Corse;2020-07-21;whole;1;386;344679.0;0.290125014868907;0.2590673575129534;2.6111251338201633
Corse;2020-07-22;0-19;0;51;68555.0;0.0;0.0;0.0
Corse;2020-07-22;20-59;1;277;170160.0;0.5876821814762576;0.36101083032490977;2.938410907381288
Corse;2020-07-22;60+;0;140;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-22;whole;1;469;344679.0;0.290125014868907;0.21321961620469082;2.030875104082349
Corse;2020-07-23;0-19;0;36;68555.0;0.0;0.0;0.0
Corse;2020-07-23;20-59;0;272;170160.0;0.0;0.0;1.7630465444287728
Corse;2020-07-23;60+;0;132;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-23;whole;0;442;344679.0;0.0;0.0;1.450625074344535
Corse;2020-07-24;0-19;0;53;68555.0;0.0;0.0;0.0
Corse;2020-07-24;20-59;0;205;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-24;60+;0;161;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-24;whole;0;421;344679.0;0.0;0.0;0.8703750446067211
Corse;2020-07-25;0-19;0;17;68555.0;0.0;0.0;0.0
Corse;2020-07-25;20-59;0;93;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-25;60+;1;94;105964.0;0.943716733985127;1.0638297872340425;1.887433467970254
Corse;2020-07-25;whole;1;206;344679.0;0.290125014868907;0.48543689320388345;0.8703750446067211
Corse;2020-07-26;0-19;0;5;68555.0;0.0;0.0;0.0
Corse;2020-07-26;20-59;0;32;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-26;60+;0;27;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-26;whole;0;64;344679.0;0.0;0.0;0.8703750446067211
Corse;2020-07-27;0-19;0;54;68555.0;0.0;0.0;0.0
Corse;2020-07-27;20-59;0;366;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-27;60+;1;247;105964.0;0.943716733985127;0.4048582995951417;2.831150201955381
Corse;2020-07-27;whole;1;667;344679.0;0.290125014868907;0.14992503748125938;1.160500059475628
Corse;2020-07-28;0-19;0;58;68555.0;0.0;0.0;0.0
Corse;2020-07-28;20-59;1;233;170160.0;0.5876821814762576;0.4291845493562232;1.1753643629525152
Corse;2020-07-28;60+;0;136;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-28;whole;1;429;344679.0;0.290125014868907;0.2331002331002331;1.160500059475628
Corse;2020-07-29;0-19;1;60;68555.0;1.458682809423091;1.6666666666666667;1.458682809423091
Corse;2020-07-29;20-59;0;302;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-29;60+;0;226;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-29;whole;1;591;344679.0;0.290125014868907;0.1692047377326565;1.160500059475628
Corse;2020-07-30;0-19;0;61;68555.0;0.0;0.0;1.458682809423091
Corse;2020-07-30;20-59;0;289;170160.0;0.0;0.0;0.5876821814762576
Corse;2020-07-30;60+;0;152;105964.0;0.0;0.0;1.887433467970254
Corse;2020-07-30;whole;0;503;344679.0;0.0;0.0;1.160500059475628
Corse;2020-07-31;0-19;0;72;68555.0;0.0;0.0;1.458682809423091
Corse;2020-07-31;20-59;1;321;170160.0;0.5876821814762576;0.3115264797507788;1.1753643629525152
Corse;2020-07-31;60+;2;165;105964.0;1.887433467970254;1.2121212121212122;3.774866935940508
Corse;2020-07-31;whole;3;558;344679.0;0.8703750446067211;0.5376344086021506;2.030875104082349
Corse;2020-08-01;0-19;0;17;68555.0;0.0;0.0;1.458682809423091
Corse;2020-08-01;20-59;0;133;170160.0;0.0;0.0;1.1753643629525152
Corse;2020-08-01;60+;0;113;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-01;whole;0;263;344679.0;0.0;0.0;1.7407500892134422
Corse;2020-08-02;0-19;0;6;68555.0;0.0;0.0;1.458682809423091
Corse;2020-08-02;20-59;1;25;170160.0;0.5876821814762576;4.0;1.7630465444287728
Corse;2020-08-02;60+;0;28;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-02;whole;1;59;344679.0;0.290125014868907;1.694915254237288;2.0308751040823494
Corse;2020-08-03;0-19;0;81;68555.0;0.0;0.0;1.458682809423091
Corse;2020-08-03;20-59;3;315;170160.0;1.7630465444287728;0.9523809523809524;3.5260930888575457
Corse;2020-08-03;60+;0;174;105964.0;0.0;0.0;1.887433467970254
Corse;2020-08-03;whole;3;572;344679.0;0.8703750446067211;0.5244755244755245;2.6111251338201633
Corse;2020-08-04;0-19;0;54;68555.0;0.0;0.0;1.458682809423091
Corse;2020-08-04;20-59;5;277;170160.0;2.938410907381288;1.8050541516245486;5.876821814762576
Corse;2020-08-04;60+;1;148;105964.0;0.943716733985127;0.6756756756756757;2.831150201955381
Corse;2020-08-04;whole;6;480;344679.0;1.7407500892134422;1.25;4.061750208164698
Corse;2020-08-05;0-19;1;39;68555.0;1.458682809423091;2.564102564102564;1.458682809423091
Corse;2020-08-05;20-59;1;207;170160.0;0.5876821814762576;0.4830917874396135;6.464503996238834
Corse;2020-08-05;60+;0;135;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-05;whole;2;381;344679.0;0.580250029737814;0.5249343832020997;4.3518752230336055
Corse;2020-08-06;0-19;1;70;68555.0;1.458682809423091;1.4285714285714286;2.917365618846182
Corse;2020-08-06;20-59;3;410;170160.0;1.7630465444287728;0.7317073170731708;8.227550540667607
Corse;2020-08-06;60+;0;186;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-06;whole;4;667;344679.0;1.160500059475628;0.5997001499250375;5.512375282509233
Corse;2020-08-07;0-19;1;62;68555.0;1.458682809423091;1.6129032258064515;4.376048428269273
Corse;2020-08-07;20-59;0;416;170160.0;0.0;0.0;7.6398683591913485
Corse;2020-08-07;60+;1;202;105964.0;0.943716733985127;0.49504950495049505;1.887433467970254
Corse;2020-08-07;whole;2;680;344679.0;0.580250029737814;0.29411764705882354;5.222250267640327
Corse;2020-08-08;0-19;0;23;68555.0;0.0;0.0;4.376048428269273
Corse;2020-08-08;20-59;1;100;170160.0;0.5876821814762576;1.0;8.227550540667606
Corse;2020-08-08;60+;0;81;105964.0;0.0;0.0;1.887433467970254
Corse;2020-08-08;whole;1;205;344679.0;0.290125014868907;0.4878048780487805;5.512375282509233
Corse;2020-08-09;0-19;0;6;68555.0;0.0;0.0;4.376048428269273
Corse;2020-08-09;20-59;0;44;170160.0;0.0;0.0;7.6398683591913485
Corse;2020-08-09;60+;1;27;105964.0;0.943716733985127;3.7037037037037033;2.831150201955381
Corse;2020-08-09;whole;1;77;344679.0;0.290125014868907;1.2987012987012987;5.512375282509233
Corse;2020-08-10;0-19;0;74;68555.0;0.0;0.0;4.376048428269273
Corse;2020-08-10;20-59;3;354;170160.0;1.7630465444287728;0.847457627118644;7.6398683591913485
Corse;2020-08-10;60+;1;195;105964.0;0.943716733985127;0.5128205128205128;3.774866935940508
Corse;2020-08-10;whole;4;628;344679.0;1.160500059475628;0.6369426751592357;5.80250029737814
Corse;2020-08-11;0-19;0;50;68555.0;0.0;0.0;4.376048428269273
Corse;2020-08-11;20-59;1;304;170160.0;0.5876821814762576;0.3289473684210526;5.289139633286318
Corse;2020-08-11;60+;0;148;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-11;whole;1;503;344679.0;0.290125014868907;0.19880715705765406;4.3518752230336055
Corse;2020-08-12;0-19;0;60;68555.0;0.0;0.0;2.917365618846182
Corse;2020-08-12;20-59;4;325;170160.0;2.3507287259050305;1.2307692307692308;7.052186177715091
Corse;2020-08-12;60+;0;154;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-12;whole;4;539;344679.0;1.160500059475628;0.7421150278293136;4.93212525277142
Corse;2020-08-13;0-19;0;51;68555.0;0.0;0.0;1.458682809423091
Corse;2020-08-13;20-59;1;340;170160.0;0.5876821814762576;0.29411764705882354;5.876821814762575
Corse;2020-08-13;60+;0;166;105964.0;0.0;0.0;2.831150201955381
Corse;2020-08-13;whole;1;557;344679.0;0.290125014868907;0.17953321364452424;4.061750208164698
Corse;2020-08-14;0-19;2;85;68555.0;2.917365618846182;2.3529411764705883;2.917365618846182
Corse;2020-08-14;20-59;3;401;170160.0;1.7630465444287728;0.7481296758104738;7.6398683591913485
Corse;2020-08-14;60+;1;194;105964.0;0.943716733985127;0.5154639175257731;2.831150201955381
Corse;2020-08-14;whole;6;681;344679.0;1.7407500892134422;0.881057268722467;5.222250267640327
Corse;2020-08-15;0-19;0;10;68555.0;0.0;0.0;2.917365618846182
Corse;2020-08-15;20-59;0;40;170160.0;0.0;0.0;7.052186177715091
Corse;2020-08-15;60+;0;34;105964.0;0.0;0.0;2.831150201955381
