reg;jour;cl_age90;P;T;pop
;;;sum;sum;sum
Bourgogne-Franche-Comté;2021-03-04;90;7;354;45257.0
Bourgogne-Franche-Comté;2021-03-05;0;743;14280;2783039.0
Bourgogne-Franche-Comté;2021-03-05;9;35;662;293052.0
Bourgogne-Franche-Comté;2021-03-05;19;158;2564;333965.0
Bourgogne-Franche-Comté;2021-03-05;29;98;1918;276000.0
Bourgogne-Franche-Comté;2021-03-05;39;94;1877;315411.0
Bourgogne-Franche-Comté;2021-03-05;49;97;1755;341897.0
Bourgogne-Franche-Comté;2021-03-05;59;105;1796;373767.0
Bourgogne-Franche-Comté;2021-03-05;69;74;1537;370797.0
Bourgogne-Franche-Comté;2021-03-05;79;51;1171;274422.0
Bourgogne-Franche-Comté;2021-03-05;89;18;668;158471.0
Bourgogne-Franche-Comté;2021-03-05;90;13;331;45257.0
Bourgogne-Franche-Comté;2021-03-06;0;451;7775;2783039.0
Bourgogne-Franche-Comté;2021-03-06;9;25;432;293052.0
Bourgogne-Franche-Comté;2021-03-06;19;74;1034;333965.0
Bourgogne-Franche-Comté;2021-03-06;29;67;954;276000.0
Bourgogne-Franche-Comté;2021-03-06;39;68;1014;315411.0
Bourgogne-Franche-Comté;2021-03-06;49;59;1077;341897.0
Bourgogne-Franche-Comté;2021-03-06;59;55;1053;373767.0
Bourgogne-Franche-Comté;2021-03-06;69;42;923;370797.0
Bourgogne-Franche-Comté;2021-03-06;79;39;713;274422.0
Bourgogne-Franche-Comté;2021-03-06;89;15;416;158471.0
Bourgogne-Franche-Comté;2021-03-06;90;7;158;45257.0
Bourgogne-Franche-Comté;2021-03-07;0;68;1072;2783039.0
Bourgogne-Franche-Comté;2021-03-07;9;4;45;293052.0
Bourgogne-Franche-Comté;2021-03-07;19;8;64;333965.0
Bourgogne-Franche-Comté;2021-03-07;29;5;108;276000.0
Bourgogne-Franche-Comté;2021-03-07;39;10;147;315411.0
Bourgogne-Franche-Comté;2021-03-07;49;11;119;341897.0
Bourgogne-Franche-Comté;2021-03-07;59;8;111;373767.0
Bourgogne-Franche-Comté;2021-03-07;69;3;114;370797.0
Bourgogne-Franche-Comté;2021-03-07;79;7;135;274422.0
Bourgogne-Franche-Comté;2021-03-07;89;10;158;158471.0
Bourgogne-Franche-Comté;2021-03-07;90;2;71;45257.0
Bourgogne-Franche-Comté;2021-03-08;0;1019;15554;2783039.0
Bourgogne-Franche-Comté;2021-03-08;9;44;827;293052.0
Bourgogne-Franche-Comté;2021-03-08;19;161;2386;333965.0
Bourgogne-Franche-Comté;2021-03-08;29;170;1924;276000.0
Bourgogne-Franche-Comté;2021-03-08;39;152;2076;315411.0
Bourgogne-Franche-Comté;2021-03-08;49;143;1936;341897.0
Bourgogne-Franche-Comté;2021-03-08;59;138;1912;373767.0
Bourgogne-Franche-Comté;2021-03-08;69;102;1825;370797.0
Bourgogne-Franche-Comté;2021-03-08;79;67;1434;274422.0
Bourgogne-Franche-Comté;2021-03-08;89;26;840;158471.0
Bourgogne-Franche-Comté;2021-03-08;90;16;393;45257.0
Bourgogne-Franche-Comté;2021-03-09;0;828;13537;2783039.0
Bourgogne-Franche-Comté;2021-03-09;9;27;1012;293052.0
Bourgogne-Franche-Comté;2021-03-09;19;167;2123;333965.0
Bourgogne-Franche-Comté;2021-03-09;29;125;1649;276000.0
Bourgogne-Franche-Comté;2021-03-09;39;95;1714;315411.0
Bourgogne-Franche-Comté;2021-03-09;49;114;1580;341897.0
Bourgogne-Franche-Comté;2021-03-09;59;102;1632;373767.0
Bourgogne-Franche-Comté;2021-03-09;69;96;1507;370797.0
Bourgogne-Franche-Comté;2021-03-09;79;56;1090;274422.0
Bourgogne-Franche-Comté;2021-03-09;89;33;792;158471.0
Bourgogne-Franche-Comté;2021-03-09;90;12;434;45257.0
Bourgogne-Franche-Comté;2021-03-10;0;852;12655;2783039.0
Bourgogne-Franche-Comté;2021-03-10;9;43;653;293052.0
Bourgogne-Franche-Comté;2021-03-10;19;160;2523;333965.0
Bourgogne-Franche-Comté;2021-03-10;29;130;1712;276000.0
Bourgogne-Franche-Comté;2021-03-10;39;120;1579;315411.0
Bourgogne-Franche-Comté;2021-03-10;49;120;1591;341897.0
Bourgogne-Franche-Comté;2021-03-10;59;119;1479;373767.0
Bourgogne-Franche-Comté;2021-03-10;69;79;1300;370797.0
Bourgogne-Franche-Comté;2021-03-10;79;38;875;274422.0
Bourgogne-Franche-Comté;2021-03-10;89;34;619;158471.0
Bourgogne-Franche-Comté;2021-03-10;90;9;324;45257.0
Bourgogne-Franche-Comté;2021-03-11;0;904;16057;2783039.0
Bourgogne-Franche-Comté;2021-03-11;9;41;1483;293052.0
Bourgogne-Franche-Comté;2021-03-11;19;165;3332;333965.0
Bourgogne-Franche-Comté;2021-03-11;29;143;2083;276000.0
Bourgogne-Franche-Comté;2021-03-11;39;139;2066;315411.0
Bourgogne-Franche-Comté;2021-03-11;49;126;1948;341897.0
Bourgogne-Franche-Comté;2021-03-11;59;107;1805;373767.0
Bourgogne-Franche-Comté;2021-03-11;69;85;1380;370797.0
Bourgogne-Franche-Comté;2021-03-11;79;64;930;274422.0
Bourgogne-Franche-Comté;2021-03-11;89;22;646;158471.0
Bourgogne-Franche-Comté;2021-03-11;90;12;379;45257.0
Bourgogne-Franche-Comté;2021-03-12;0;951;18397;2783039.0
Bourgogne-Franche-Comté;2021-03-12;9;65;1616;293052.0
Bourgogne-Franche-Comté;2021-03-12;19;182;3960;333965.0
Bourgogne-Franche-Comté;2021-03-12;29;165;2458;276000.0
Bourgogne-Franche-Comté;2021-03-12;39;112;2262;315411.0
Bourgogne-Franche-Comté;2021-03-12;49;128;2124;341897.0
Bourgogne-Franche-Comté;2021-03-12;59;105;2068;373767.0
Bourgogne-Franche-Comté;2021-03-12;69;111;1780;370797.0
Bourgogne-Franche-Comté;2021-03-12;79;52;1222;274422.0
Bourgogne-Franche-Comté;2021-03-12;89;23;655;158471.0
Bourgogne-Franche-Comté;2021-03-12;90;8;251;45257.0
Bourgogne-Franche-Comté;2021-03-13;0;637;10107;2783039.0
Bourgogne-Franche-Comté;2021-03-13;9;34;576;293052.0
Bourgogne-Franche-Comté;2021-03-13;19;99;1426;333965.0
Bourgogne-Franche-Comté;2021-03-13;29;98;1454;276000.0
Bourgogne-Franche-Comté;2021-03-13;39;110;1449;315411.0
Bourgogne-Franche-Comté;2021-03-13;49;96;1347;341897.0
Bourgogne-Franche-Comté;2021-03-13;59;88;1304;373767.0
Bourgogne-Franche-Comté;2021-03-13;69;56;1110;370797.0
Bourgogne-Franche-Comté;2021-03-13;79;39;837;274422.0
Bourgogne-Franche-Comté;2021-03-13;89;11;424;158471.0
Bourgogne-Franche-Comté;2021-03-13;90;6;179;45257.0
Bourgogne-Franche-Comté;2021-03-14;0;120;1543;2783039.0
Bourgogne-Franche-Comté;2021-03-14;9;4;76;293052.0
Bourgogne-Franche-Comté;2021-03-14;19;16;116;333965.0
Bourgogne-Franche-Comté;2021-03-14;29;6;179;276000.0
Bourgogne-Franche-Comté;2021-03-14;39;23;217;315411.0
Bourgogne-Franche-Comté;2021-03-14;49;20;176;341897.0
Bourgogne-Franche-Comté;2021-03-14;59;20;178;373767.0
Bourgogne-Franche-Comté;2021-03-14;69;8;176;370797.0
Bourgogne-Franche-Comté;2021-03-14;79;10;158;274422.0
Bourgogne-Franche-Comté;2021-03-14;89;10;169;158471.0
Bourgogne-Franche-Comté;2021-03-14;90;3;98;45257.0
Bourgogne-Franche-Comté;2021-03-15;0;1313;18767;2783039.0
Bourgogne-Franche-Comté;2021-03-15;9;77;1670;293052.0
Bourgogne-Franche-Comté;2021-03-15;19;194;2790;333965.0
Bourgogne-Franche-Comté;2021-03-15;29;230;2398;276000.0
Bourgogne-Franche-Comté;2021-03-15;39;199;2525;315411.0
Bourgogne-Franche-Comté;2021-03-15;49;193;2424;341897.0
Bourgogne-Franche-Comté;2021-03-15;59;175;2314;373767.0
Bourgogne-Franche-Comté;2021-03-15;69;127;1950;370797.0
Bourgogne-Franche-Comté;2021-03-15;79;77;1444;274422.0
Bourgogne-Franche-Comté;2021-03-15;89;32;880;158471.0
Bourgogne-Franche-Comté;2021-03-15;90;9;371;45257.0
Bourgogne-Franche-Comté;2021-03-16;0;1066;16531;2783039.0
Bourgogne-Franche-Comté;2021-03-16;9;48;1742;293052.0
Bourgogne-Franche-Comté;2021-03-16;19;204;3191;333965.0
Bourgogne-Franche-Comté;2021-03-16;29;169;2038;276000.0
Bourgogne-Franche-Comté;2021-03-16;39;149;2175;315411.0
Bourgogne-Franche-Comté;2021-03-16;49;151;2026;341897.0
Bourgogne-Franche-Comté;2021-03-16;59;149;1853;373767.0
Bourgogne-Franche-Comté;2021-03-16;69;102;1483;370797.0
Bourgogne-Franche-Comté;2021-03-16;79;56;1035;274422.0
Bourgogne-Franche-Comté;2021-03-16;89;30;680;158471.0
Bourgogne-Franche-Comté;2021-03-16;90;8;304;45257.0
Bourgogne-Franche-Comté;2021-03-17;0;904;13102;2783039.0
Bourgogne-Franche-Comté;2021-03-17;9;51;764;293052.0
Bourgogne-Franche-Comté;2021-03-17;19;161;2191;333965.0
Bourgogne-Franche-Comté;2021-03-17;29;138;1859;276000.0
Bourgogne-Franche-Comté;2021-03-17;39;105;1711;315411.0
Bourgogne-Franche-Comté;2021-03-17;49;124;1724;341897.0
Bourgogne-Franche-Comté;2021-03-17;59;130;1584;373767.0
Bourgogne-Franche-Comté;2021-03-17;69;96;1338;370797.0
Bourgogne-Franche-Comté;2021-03-17;79;50;942;274422.0
Bourgogne-Franche-Comté;2021-03-17;89;31;646;158471.0
Bourgogne-Franche-Comté;2021-03-17;90;18;341;45257.0
Bourgogne-Franche-Comté;2021-03-18;0;963;17352;2783039.0
Bourgogne-Franche-Comté;2021-03-18;9;69;1929;293052.0
Bourgogne-Franche-Comté;2021-03-18;19;151;3752;333965.0
Bourgogne-Franche-Comté;2021-03-18;29;154;2162;276000.0
Bourgogne-Franche-Comté;2021-03-18;39;130;2162;315411.0
Bourgogne-Franche-Comté;2021-03-18;49;145;2042;341897.0
Bourgogne-Franche-Comté;2021-03-18;59;120;1894;373767.0
Bourgogne-Franche-Comté;2021-03-18;69;96;1417;370797.0
Bourgogne-Franche-Comté;2021-03-18;79;57;927;274422.0
Bourgogne-Franche-Comté;2021-03-18;89;27;685;158471.0
Bourgogne-Franche-Comté;2021-03-18;90;14;381;45257.0
Bourgogne-Franche-Comté;2021-03-19;0;1093;20519;2783039.0
Bourgogne-Franche-Comté;2021-03-19;9;73;2163;293052.0
Bourgogne-Franche-Comté;2021-03-19;19;206;3962;333965.0
Bourgogne-Franche-Comté;2021-03-19;29;154;2713;276000.0
Bourgogne-Franche-Comté;2021-03-19;39;161;2545;315411.0
Bourgogne-Franche-Comté;2021-03-19;49;128;2401;341897.0
Bourgogne-Franche-Comté;2021-03-19;59;141;2263;373767.0
Bourgogne-Franche-Comté;2021-03-19;69;111;1882;370797.0
Bourgogne-Franche-Comté;2021-03-19;79;73;1393;274422.0
Bourgogne-Franche-Comté;2021-03-19;89;28;795;158471.0
Bourgogne-Franche-Comté;2021-03-19;90;18;398;45257.0
Bourgogne-Franche-Comté;2021-03-20;0;703;10426;2783039.0
Bourgogne-Franche-Comté;2021-03-20;9;45;681;293052.0
Bourgogne-Franche-Comté;2021-03-20;19;93;1555;333965.0
Bourgogne-Franche-Comté;2021-03-20;29;90;1433;276000.0
Bourgogne-Franche-Comté;2021-03-20;39;100;1494;315411.0
Bourgogne-Franche-Comté;2021-03-20;49;99;1368;341897.0
Bourgogne-Franche-Comté;2021-03-20;59;97;1317;373767.0
Bourgogne-Franche-Comté;2021-03-20;69;82;1129;370797.0
Bourgogne-Franche-Comté;2021-03-20;79;54;798;274422.0
Bourgogne-Franche-Comté;2021-03-20;89;27;473;158471.0
Bourgogne-Franche-Comté;2021-03-20;90;16;176;45257.0
Bourgogne-Franche-Comté;2021-03-21;0;92;1450;2783039.0
Bourgogne-Franche-Comté;2021-03-21;9;4;77;293052.0
Bourgogne-Franche-Comté;2021-03-21;19;8;135;333965.0
Bourgogne-Franche-Comté;2021-03-21;29;17;211;276000.0
Bourgogne-Franche-Comté;2021-03-21;39;10;166;315411.0
Bourgogne-Franche-Comté;2021-03-21;49;11;140;341897.0
Bourgogne-Franche-Comté;2021-03-21;59;17;160;373767.0
Bourgogne-Franche-Comté;2021-03-21;69;9;152;370797.0
Bourgogne-Franche-Comté;2021-03-21;79;5;156;274422.0
Bourgogne-Franche-Comté;2021-03-21;89;9;180;158471.0
Bourgogne-Franche-Comté;2021-03-21;90;2;73;45257.0
Bourgogne-Franche-Comté;2021-03-22;0;1550;20960;2783039.0
Bourgogne-Franche-Comté;2021-03-22;9;66;2126;293052.0
Bourgogne-Franche-Comté;2021-03-22;19;271;3707;333965.0
Bourgogne-Franche-Comté;2021-03-22;29;205;2466;276000.0
Bourgogne-Franche-Comté;2021-03-22;39;208;2722;315411.0
Bourgogne-Franche-Comté;2021-03-22;49;277;2623;341897.0
Bourgogne-Franche-Comté;2021-03-22;59;228;2506;373767.0
Bourgogne-Franche-Comté;2021-03-22;69;148;2061;370797.0
Bourgogne-Franche-Comté;2021-03-22;79;85;1535;274422.0
Bourgogne-Franche-Comté;2021-03-22;89;45;887;158471.0
Bourgogne-Franche-Comté;2021-03-22;90;17;327;45257.0
Bourgogne-Franche-Comté;2021-03-23;0;1420;19151;2783039.0
Bourgogne-Franche-Comté;2021-03-23;9;70;2402;293052.0
Bourgogne-Franche-Comté;2021-03-23;19;245;3409;333965.0
Bourgogne-Franche-Comté;2021-03-23;29;197;2331;276000.0
Bourgogne-Franche-Comté;2021-03-23;39;196;2456;315411.0
Bourgogne-Franche-Comté;2021-03-23;49;210;2240;341897.0
Bourgogne-Franche-Comté;2021-03-23;59;211;2091;373767.0
Bourgogne-Franche-Comté;2021-03-23;69;147;1760;370797.0
Bourgogne-Franche-Comté;2021-03-23;79;86;1271;274422.0
Bourgogne-Franche-Comté;2021-03-23;89;39;780;158471.0
Bourgogne-Franche-Comté;2021-03-23;90;19;407;45257.0
Bourgogne-Franche-Comté;2021-03-24;0;1300;15916;2783039.0
Bourgogne-Franche-Comté;2021-03-24;9;66;1120;293052.0
Bourgogne-Franche-Comté;2021-03-24;19;228;3006;333965.0
Bourgogne-Franche-Comté;2021-03-24;29;185;2134;276000.0
Bourgogne-Franche-Comté;2021-03-24;39;159;2173;315411.0
Bourgogne-Franche-Comté;2021-03-24;49;191;2093;341897.0
Bourgogne-Franche-Comté;2021-03-24;59;175;1929;373767.0
Bourgogne-Franche-Comté;2021-03-24;69;142;1515;370797.0
Bourgogne-Franche-Comté;2021-03-24;79;87;1046;274422.0
Bourgogne-Franche-Comté;2021-03-24;89;49;614;158471.0
Bourgogne-Franche-Comté;2021-03-24;90;18;284;45257.0
Bourgogne-Franche-Comté;2021-03-25;0;1351;19581;2783039.0
Bourgogne-Franche-Comté;2021-03-25;9;85;2169;293052.0
Bourgogne-Franche-Comté;2021-03-25;19;216;4009;333965.0
Bourgogne-Franche-Comté;2021-03-25;29;191;2444;276000.0
Bourgogne-Franche-Comté;2021-03-25;39;213;2568;315411.0
Bourgogne-Franche-Comté;2021-03-25;49;220;2356;341897.0
Bourgogne-Franche-Comté;2021-03-25;59;176;2198;373767.0
Bourgogne-Franche-Comté;2021-03-25;69;148;1671;370797.0
Bourgogne-Franche-Comté;2021-03-25;79;66;1058;274422.0
Bourgogne-Franche-Comté;2021-03-25;89;21;684;158471.0
Bourgogne-Franche-Comté;2021-03-25;90;15;422;45257.0
Bretagne;2020-05-13;0;10;1001;3340379.0
Bretagne;2020-05-13;9;2;62;356171.0
Bretagne;2020-05-13;19;1;60;417460.0
Bretagne;2020-05-13;29;0;138;336312.0
Bretagne;2020-05-13;39;2;147;378200.0
Bretagne;2020-05-13;49;1;147;424113.0
Bretagne;2020-05-13;59;2;132;442875.0
Bretagne;2020-05-13;69;1;94;436709.0
Bretagne;2020-05-13;79;0;87;310902.0
Bretagne;2020-05-13;89;1;73;188000.0
Bretagne;2020-05-13;90;0;53;49637.0
Bretagne;2020-05-14;0;17;1244;3340379.0
Bretagne;2020-05-14;9;2;111;356171.0
Bretagne;2020-05-14;19;2;74;417460.0
Bretagne;2020-05-14;29;1;144;336312.0
Bretagne;2020-05-14;39;2;241;378200.0
Bretagne;2020-05-14;49;5;160;424113.0
Bretagne;2020-05-14;59;3;167;442875.0
Bretagne;2020-05-14;69;1;117;436709.0
Bretagne;2020-05-14;79;0;86;310902.0
Bretagne;2020-05-14;89;1;70;188000.0
Bretagne;2020-05-14;90;0;66;49637.0
Bretagne;2020-05-15;0;81;1836;3340379.0
Bretagne;2020-05-15;9;1;127;356171.0
Bretagne;2020-05-15;19;4;109;417460.0
Bretagne;2020-05-15;29;25;296;336312.0
Bretagne;2020-05-15;39;16;315;378200.0
Bretagne;2020-05-15;49;13;293;424113.0
Bretagne;2020-05-15;59;15;229;442875.0
Bretagne;2020-05-15;69;4;156;436709.0
Bretagne;2020-05-15;79;0;117;310902.0
Bretagne;2020-05-15;89;1;110;188000.0
Bretagne;2020-05-15;90;2;84;49637.0
Bretagne;2020-05-16;0;17;663;3340379.0
Bretagne;2020-05-16;9;1;53;356171.0
Bretagne;2020-05-16;19;2;44;417460.0
Bretagne;2020-05-16;29;3;61;336312.0
Bretagne;2020-05-16;39;3;114;378200.0
Bretagne;2020-05-16;49;3;91;424113.0
Bretagne;2020-05-16;59;4;93;442875.0
Bretagne;2020-05-16;69;0;64;436709.0
Bretagne;2020-05-16;79;0;44;310902.0
Bretagne;2020-05-16;89;0;71;188000.0
Bretagne;2020-05-16;90;1;28;49637.0
Bretagne;2020-05-17;0;3;244;3340379.0
Bretagne;2020-05-17;9;0;22;356171.0
Bretagne;2020-05-17;19;0;6;417460.0
Bretagne;2020-05-17;29;1;15;336312.0
Bretagne;2020-05-17;39;1;24;378200.0
Bretagne;2020-05-17;49;0;24;424113.0
Bretagne;2020-05-17;59;0;31;442875.0
Bretagne;2020-05-17;69;1;38;436709.0
Bretagne;2020-05-17;79;0;28;310902.0
Bretagne;2020-05-17;89;0;40;188000.0
Bretagne;2020-05-17;90;0;16;49637.0
Bretagne;2020-05-18;0;24;1508;3340379.0
Bretagne;2020-05-18;9;4;126;356171.0
Bretagne;2020-05-18;19;3;96;417460.0
Bretagne;2020-05-18;29;5;200;336312.0
Bretagne;2020-05-18;39;4;225;378200.0
Bretagne;2020-05-18;49;4;191;424113.0
Bretagne;2020-05-18;59;2;203;442875.0
Bretagne;2020-05-18;69;1;135;436709.0
Bretagne;2020-05-18;79;0;118;310902.0
Bretagne;2020-05-18;89;1;145;188000.0
Bretagne;2020-05-18;90;0;68;49637.0
Bretagne;2020-05-19;0;53;2370;3340379.0
Bretagne;2020-05-19;9;2;132;356171.0
Bretagne;2020-05-19;19;0;127;417460.0
Bretagne;2020-05-19;29;4;384;336312.0
Bretagne;2020-05-19;39;15;408;378200.0
Bretagne;2020-05-19;49;18;450;424113.0
Bretagne;2020-05-19;59;12;359;442875.0
Bretagne;2020-05-19;69;1;174;436709.0
Bretagne;2020-05-19;79;1;118;310902.0
Bretagne;2020-05-19;89;0;151;188000.0
Bretagne;2020-05-19;90;0;67;49637.0
Bretagne;2020-05-20;0;37;1957;3340379.0
Bretagne;2020-05-20;9;1;125;356171.0
Bretagne;2020-05-20;19;2;115;417460.0
Bretagne;2020-05-20;29;5;305;336312.0
Bretagne;2020-05-20;39;12;309;378200.0
Bretagne;2020-05-20;49;5;296;424113.0
Bretagne;2020-05-20;59;6;275;442875.0
Bretagne;2020-05-20;69;2;175;436709.0
Bretagne;2020-05-20;79;1;135;310902.0
Bretagne;2020-05-20;89;1;169;188000.0
Bretagne;2020-05-20;90;2;53;49637.0
Bretagne;2020-05-21;0;28;416;3340379.0
Bretagne;2020-05-21;9;2;36;356171.0
Bretagne;2020-05-21;19;3;17;417460.0
Bretagne;2020-05-21;29;3;39;336312.0
Bretagne;2020-05-21;39;6;52;378200.0
Bretagne;2020-05-21;49;2;54;424113.0
Bretagne;2020-05-21;59;7;44;442875.0
Bretagne;2020-05-21;69;0;42;436709.0
Bretagne;2020-05-21;79;1;37;310902.0
Bretagne;2020-05-21;89;3;53;188000.0
Bretagne;2020-05-21;90;1;42;49637.0
Bretagne;2020-05-22;0;27;1809;3340379.0
Bretagne;2020-05-22;9;2;132;356171.0
Bretagne;2020-05-22;19;1;102;417460.0
Bretagne;2020-05-22;29;4;241;336312.0
Bretagne;2020-05-22;39;2;237;378200.0
Bretagne;2020-05-22;49;0;230;424113.0
Bretagne;2020-05-22;59;5;259;442875.0
Bretagne;2020-05-22;69;2;179;436709.0
Bretagne;2020-05-22;79;2;139;310902.0
Bretagne;2020-05-22;89;2;188;188000.0
Bretagne;2020-05-22;90;7;102;49637.0
Bretagne;2020-05-23;0;11;1030;3340379.0
Bretagne;2020-05-23;9;2;76;356171.0
Bretagne;2020-05-23;19;2;68;417460.0
Bretagne;2020-05-23;29;1;118;336312.0
Bretagne;2020-05-23;39;0;149;378200.0
Bretagne;2020-05-23;49;0;114;424113.0
Bretagne;2020-05-23;59;2;134;442875.0
Bretagne;2020-05-23;69;0;95;436709.0
Bretagne;2020-05-23;79;2;108;310902.0
Bretagne;2020-05-23;89;0;106;188000.0
Bretagne;2020-05-23;90;2;62;49637.0
Bretagne;2020-05-24;0;7;336;3340379.0
Bretagne;2020-05-24;9;0;30;356171.0
Bretagne;2020-05-24;19;1;26;417460.0
Bretagne;2020-05-24;29;0;28;336312.0
Bretagne;2020-05-24;39;0;46;378200.0
Bretagne;2020-05-24;49;1;30;424113.0
Bretagne;2020-05-24;59;1;32;442875.0
Bretagne;2020-05-24;69;0;28;436709.0
Bretagne;2020-05-24;79;0;38;310902.0
Bretagne;2020-05-24;89;2;57;188000.0
Bretagne;2020-05-24;90;2;21;49637.0
Bretagne;2020-05-25;0;21;1747;3340379.0
Bretagne;2020-05-25;9;2;142;356171.0
Bretagne;2020-05-25;19;2;112;417460.0
Bretagne;2020-05-25;29;2;234;336312.0
Bretagne;2020-05-25;39;4;256;378200.0
Bretagne;2020-05-25;49;4;246;424113.0
Bretagne;2020-05-25;59;1;227;442875.0
Bretagne;2020-05-25;69;1;168;436709.0
Bretagne;2020-05-25;79;2;140;310902.0
Bretagne;2020-05-25;89;3;132;188000.0
Bretagne;2020-05-25;90;0;90;49637.0
Bretagne;2020-05-26;0;18;1786;3340379.0
Bretagne;2020-05-26;9;0;124;356171.0
Bretagne;2020-05-26;19;3;137;417460.0
Bretagne;2020-05-26;29;1;250;336312.0
Bretagne;2020-05-26;39;3;257;378200.0
Bretagne;2020-05-26;49;5;241;424113.0
Bretagne;2020-05-26;59;3;263;442875.0
Bretagne;2020-05-26;69;2;159;436709.0
Bretagne;2020-05-26;79;0;151;310902.0
Bretagne;2020-05-26;89;0;138;188000.0
Bretagne;2020-05-26;90;1;66;49637.0
Bretagne;2020-05-27;0;21;1578;3340379.0
Bretagne;2020-05-27;9;0;106;356171.0
Bretagne;2020-05-27;19;4;108;417460.0
Bretagne;2020-05-27;29;6;208;336312.0
Bretagne;2020-05-27;39;3;217;378200.0
Bretagne;2020-05-27;49;4;197;424113.0
Bretagne;2020-05-27;59;0;197;442875.0
Bretagne;2020-05-27;69;1;162;436709.0
Bretagne;2020-05-27;79;1;146;310902.0
Bretagne;2020-05-27;89;1;148;188000.0
Bretagne;2020-05-27;90;1;88;49637.0
Bretagne;2020-05-28;0;18;1331;3340379.0
Bretagne;2020-05-28;9;1;111;356171.0
Bretagne;2020-05-28;19;1;96;417460.0
Bretagne;2020-05-28;29;1;155;336312.0
Bretagne;2020-05-28;39;1;169;378200.0
Bretagne;2020-05-28;49;3;183;424113.0
Bretagne;2020-05-28;59;2;181;442875.0
Bretagne;2020-05-28;69;1;132;436709.0
Bretagne;2020-05-28;79;2;95;310902.0
Bretagne;2020-05-28;89;5;139;188000.0
Bretagne;2020-05-28;90;1;70;49637.0
Bretagne;2020-05-29;0;6;1248;3340379.0
Bretagne;2020-05-29;9;0;116;356171.0
Bretagne;2020-05-29;19;2;106;417460.0
Bretagne;2020-05-29;29;0;169;336312.0
Bretagne;2020-05-29;39;1;153;378200.0
Bretagne;2020-05-29;49;0;141;424113.0
Bretagne;2020-05-29;59;1;157;442875.0
Bretagne;2020-05-29;69;0;118;436709.0
Bretagne;2020-05-29;79;0;107;310902.0
Bretagne;2020-05-29;89;1;130;188000.0
Bretagne;2020-05-29;90;1;51;49637.0
Bretagne;2020-05-30;0;7;734;3340379.0
Bretagne;2020-05-30;9;0;71;356171.0
Bretagne;2020-05-30;19;0;59;417460.0
Bretagne;2020-05-30;29;2;90;336312.0
Bretagne;2020-05-30;39;2;84;378200.0
Bretagne;2020-05-30;49;0;86;424113.0
Bretagne;2020-05-30;59;1;102;442875.0
Bretagne;2020-05-30;69;0;61;436709.0
Bretagne;2020-05-30;79;0;72;310902.0
Bretagne;2020-05-30;89;0;75;188000.0
Bretagne;2020-05-30;90;2;34;49637.0
Bretagne;2020-05-31;0;4;342;3340379.0
Bretagne;2020-05-31;9;0;43;356171.0
Bretagne;2020-05-31;19;0;20;417460.0
Bretagne;2020-05-31;29;1;31;336312.0
Bretagne;2020-05-31;39;1;26;378200.0
Bretagne;2020-05-31;49;0;37;424113.0
Bretagne;2020-05-31;59;0;35;442875.0
Bretagne;2020-05-31;69;0;38;436709.0
Bretagne;2020-05-31;79;0;46;310902.0
Bretagne;2020-05-31;89;2;46;188000.0
Bretagne;2020-05-31;90;0;20;49637.0
Bretagne;2020-06-01;0;1;260;3340379.0
Bretagne;2020-06-01;9;0;23;356171.0
Bretagne;2020-06-01;19;1;24;417460.0
Bretagne;2020-06-01;29;0;25;336312.0
Bretagne;2020-06-01;39;0;16;378200.0
Bretagne;2020-06-01;49;0;20;424113.0
Bretagne;2020-06-01;59;0;22;442875.0
Bretagne;2020-06-01;69;0;27;436709.0
Bretagne;2020-06-01;79;0;37;310902.0
Bretagne;2020-06-01;89;0;46;188000.0
Bretagne;2020-06-01;90;0;20;49637.0
Bretagne;2020-06-02;0;8;1295;3340379.0
Bretagne;2020-06-02;9;2;124;356171.0
Bretagne;2020-06-02;19;0;76;417460.0
Bretagne;2020-06-02;29;1;169;336312.0
Bretagne;2020-06-02;39;2;136;378200.0
Bretagne;2020-06-02;49;2;149;424113.0
Bretagne;2020-06-02;59;0;166;442875.0
Bretagne;2020-06-02;69;0;114;436709.0
Bretagne;2020-06-02;79;1;120;310902.0
Bretagne;2020-06-02;89;0;152;188000.0
Bretagne;2020-06-02;90;0;87;49637.0
Bretagne;2020-06-03;0;7;1469;3340379.0
Bretagne;2020-06-03;9;0;117;356171.0
Bretagne;2020-06-03;19;0;111;417460.0
Bretagne;2020-06-03;29;0;194;336312.0
Bretagne;2020-06-03;39;1;184;378200.0
Bretagne;2020-06-03;49;0;177;424113.0
Bretagne;2020-06-03;59;3;194;442875.0
Bretagne;2020-06-03;69;1;141;436709.0
Bretagne;2020-06-03;79;0;108;310902.0
