jour;three_class;hosp;rea;HospConv;SSR_USLD;autres;rad;dc;taux hosp;taux rea
2020-10-11;60+;6576;1120;0.0;0.0;0.0;64675;20338;36.82469234498308;6.271845411554295
2020-10-11;whole;8231;1483;0.0;0.0;0.0;101460;21874;12.264025349327673;2.2096403344736895
2020-10-12;0-19;63;6;0.0;0.0;0.0;2084;7;0.3913118580971523;0.0372677960092526
2020-10-12;20-59;1634;365;0.0;0.0;0.0;34189;1409;4.927962477516548;1.1007994518320319
2020-10-12;60+;6921;1158;0.0;0.0;0.0;64918;20428;38.75664472622079;6.484640166589174
2020-10-12;whole;8671;1539;0.0;0.0;0.0;101868;21969;12.91961654768804;2.293079214265009
2020-10-13;0-19;67;11;0.0;0.0;0.0;2104;7;0.41615705543665404;0.06832429268362977
2020-10-13;20-59;1646;368;0.0;0.0;0.0;34451;1412;4.964153144426094;1.1098471185594185
2020-10-13;60+;7160;1243;0.0;0.0;0.0;65412;20509;40.095011738150674;6.960628434430348
2020-10-13;whole;8928;1633;0.0;0.0;0.0;102649;22053;13.302541406730345;2.4331373339147238
2020-10-14;0-19;71;11;0.0;0.0;0.0;2118;8;0.44100225277615573;0.06832429268362977
2020-10-14;20-59;1655;363;0.0;0.0;0.0;34690;1415;4.991296144608254;1.0947676740137742
2020-10-14;60+;7387;1279;0.0;0.0;0.0;65888;20608;41.36618040638535;7.162223465516022
2020-10-14;whole;9173;1664;0.0;0.0;0.0;103382;22157;13.667586505817367;2.479326713799204
2020-10-15;0-19;68;14;0.0;0.0;0.0;2138;8;0.42236835477152945;0.08695819068825607
2020-10-15;20-59;1682;380;0.0;0.0;0.0;34903;1419;5.072725145154733;1.1460377854689647
2020-10-15;60+;7778;1339;0.0;0.0;0.0;66319;20691;43.55572643845475;7.498215183992145
2020-10-15;whole;9584;1741;0.0;0.0;0.0;104051;22245;14.279968284285799;2.594055173512268
2020-10-16;0-19;75;14;0.0;0.0;0.0;2156;7;0.4658474501156575;0.08695819068825607
2020-10-16;20-59;1739;382;0.0;0.0;0.0;35103;1424;5.244630812975078;1.1520695632872224
2020-10-16;60+;8149;1388;0.0;0.0;0.0;66713;20809;45.63327523103211;7.772608420747645
2020-10-16;whole;10021;1791;0.0;0.0;0.0;104665;22367;14.931089542657345;2.668554173325946
2020-10-17;0-19;87;16;0.0;0.0;0.0;2171;7;0.5403830421341627;0.09938078935800694
2020-10-17;20-59;1782;398;0.0;0.0;0.0;35265;1426;5.374314036067618;1.200323785833284
2020-10-17;60+;8466;1446;0.0;0.0;0.0;67029;20895;47.40843147698096;8.097400415274564
2020-10-17;whole;10399;1868;0.0;0.0;0.0;105163;22456;15.49430198124875;2.78328263303901
2020-10-18;0-19;92;18;0.0;0.0;0.0;2189;7;0.5714395388085398;0.1118033880277578
2020-10-18;20-59;1866;403;0.0;0.0;0.0;35360;1430;5.627648704434442;1.2154032303789284
2020-10-18;60+;8867;1510;0.0;0.0;0.0;67151;20976;49.65397612879638;8.455791581649096
2020-10-18;whole;10897;1939;0.0;0.0;0.0;105400;22541;16.236312019392983;2.889071212774433
2020-10-19;0-19;97;15;0.0;0.0;0.0;2212;7;0.6024960354829171;0.0931694900231315
2020-10-19;20-59;1956;429;0.0;0.0;0.0;35558;1438;5.899078706256039;1.2938163420162785
2020-10-19;60+;9521;1636;0.0;0.0;0.0;67426;21112;53.31628586018611;9.161374190448953
2020-10-19;whole;11640;2090;0.0;0.0;0.0;105904;22687;17.34336715662424;3.1140581922117403
2020-10-20;0-19;99;15;0.0;0.0;0.0;2240;7;0.6149186341526679;0.0931694900231315
2020-10-20;20-59;2069;441;0.0;0.0;0.0;35870;1447;6.239874152987601;1.3300070089258247
2020-10-20;60+;10199;1700;0.0;0.0;0.0;67984;21265;57.11299227896631;9.519765356823486
2020-10-20;whole;12435;2168;0.0;0.0;0.0;106808;22849;18.52790125366172;3.230276631921078
2020-10-21;0-19;106;15;0.0;0.0;0.0;2258;7;0.658397729496796;0.0931694900231315
2020-10-21;20-59;2184;451;0.0;0.0;0.0;36133;1457;6.586701377537418;1.3601658980171134
2020-10-21;60+;10806;1762;0.0;0.0;0.0;68513;21418;60.51210849754975;9.866956799248813
2020-10-21;whole;13162;2239;0.0;0.0;0.0;107621;23012;19.611116710952597;3.3360652116565013
2020-10-22;0-19;120;18;0.0;0.0;0.0;2288;7;0.745355920185052;0.1118033880277578
2020-10-22;20-59;2241;470;0.0;0.0;0.0;36463;1465;6.7586070453577625;1.4174677872905617
2020-10-22;60+;11575;1809;0.0;0.0;0.0;69098;21572;64.81840235601874;10.130150312055108
2020-10-22;whole;14009;2310;0.0;0.0;0.0;108568;23174;20.8731297677963;3.441853791391924
2020-10-23;0-19;136;20;0.0;0.0;0.0;2309;7;0.8447367095430589;0.12422598669750866
2020-10-23;20-59;2406;501;0.0;0.0;0.0;36727;1472;7.256228715364023;1.5109603434735561
2020-10-23;60+;12365;1899;0.0;0.0;0.0;69700;21749;69.24229331595436;10.634137889769292
2020-10-23;whole;14985;2432;0.0;0.0;0.0;109455;23358;22.327350244159295;3.623631350937298
2020-10-24;0-19;131;23;0.0;0.0;0.0;2340;7;0.8136802128686818;0.14285988470213495
2020-10-24;20-59;2420;511;0.0;0.0;0.0;37034;1476;7.298451160091828;1.5411192325648448
2020-10-24;60+;12989;1946;0.0;0.0;0.0;70195;21881;72.73660718810602;10.89733140257559
2020-10-24;whole;15637;2491;0.0;0.0;0.0;110291;23495;23.29881720172966;3.7115401707174382
2020-10-25;0-19;145;24;0.0;0.0;0.0;2355;7;0.9006384035569378;0.1490711840370104
2020-10-25;20-59;2531;526;0.0;0.0;0.0;37158;1480;7.63321482900513;1.5863575662017773
2020-10-25;60+;13655;2011;0.0;0.0;0.0;70392;21992;76.466115263191;11.261322430924723
2020-10-25;whole;16454;2575;0.0;0.0;0.0;110629;23611;24.51613085868516;3.836698490404417
2020-10-26;0-19;149;24;0.0;0.0;0.0;2385;7;0.9254836008964396;0.1490711840370104
2020-10-26;20-59;2788;566;0.0;0.0;0.0;37407;1486;8.408298278651246;1.7069931225669315
2020-10-26;60+;14714;2160;0.0;0.0;0.0;70799;22243;82.39636909429457;12.095701865140427
2020-10-26;whole;17761;2761;0.0;0.0;0.0;111316;23868;26.4635347138147;4.1138347697113
2020-10-27;0-19;144;22;0.0;0.0;0.0;2433;7;0.8944271042220624;0.13664858536725955
2020-10-27;20-59;2959;619;0.0;0.0;0.0;37840;1498;8.924015282112281;1.866835234750761
2020-10-27;60+;15746;2260;0.0;0.0;0.0;71684;22516;88.17542665208389;12.655688062600634
2020-10-27;whole;18955;2909;0.0;0.0;0.0;112685;24156;28.24257082936533;4.334351809159786
2020-10-28;0-19;146;20;0.0;0.0;0.0;2474;7;0.9068497028918133;0.12422598669750866
2020-10-28;20-59;3156;624;0.0;0.0;0.0;38216;1503;9.518145397210665;1.8819146792964052
2020-10-28;60+;16769;2383;0.0;0.0;0.0;72522;22754;93.90408545210178;13.344471085476684
2020-10-28;whole;20184;3036;0.0;0.0;0.0;113946;24400;30.073756244785535;4.523579268686528
2020-10-29;0-19;165;21;0.0;0.0;0.0;2510;7;1.0248643902544465;0.1304372860323841
2020-10-29;20-59;3257;621;0.0;0.0;0.0;38594;1510;9.82275017703268;1.8728670125690186
2020-10-29;60+;17604;2492;0.0;0.0;0.0;73412;22981;98.57997020089448;13.954856040708309
2020-10-29;whole;21160;3147;0.0;0.0;0.0;115256;24635;31.527976721148534;4.688967048272893
2020-10-30;0-19;165;22;0.0;0.0;0.0;2546;7;1.0248643902544465;0.13664858536725955
2020-10-30;20-59;3372;674;0.0;0.0;0.0;38968;1516;10.169577401582497;2.0327091247528477
2020-10-30;60+;18453;2649;0.0;0.0;0.0;74243;23227;103.33425301733163;14.83403437072083
2020-10-30;whole;22153;3368;0.0;0.0;0.0;116502;24890;33.00752685744818;5.018252627449351
2020-10-31;0-19;169;19;0.0;0.0;0.0;2568;7;1.0497095875939482;0.11801468736263324
2020-10-31;20-59;3472;679;0.0;0.0;0.0;39247;1523;10.471166292495383;2.0477885692984925
2020-10-31;60+;19201;2717;0.0;0.0;0.0;74995;23438;107.52294977433397;15.21482498499377
2020-10-31;whole;23013;3443;0.0;0.0;0.0;117563;25113;34.28890965424344;5.130001127169867
2020-11-01;0-19;170;23;0.0;0.0;0.0;2595;7;1.0559208869288237;0.14285988470213495
2020-11-01;20-59;3665;720;0.0;0.0;0.0;39460;1529;11.053232851957251;2.1714400145727755
2020-11-01;60+;19983;2795;0.0;0.0;0.0;75393;23665;111.90204183847275;15.651614219012732
2020-11-01;whole;24008;3569;0.0;0.0;0.0;118196;25344;35.77143975053563;5.3177386067003365
2020-11-02;0-19;158;19;0.0;0.0;0.0;2637;7;0.9813852949103186;0.11801468736263324
2020-11-02;20-59;3826;749;0.0;0.0;0.0;39786;1541;11.538790966326998;2.258900792937512
2020-11-02;60+;20945;2925;0.0;0.0;0.0;75897;24067;117.28910905803994;16.379596275710995
2020-11-02;whole;25120;3721;0.0;0.0;0.0;119073;25760;37.42829750639183;5.544215566133917
2020-11-03;0-19;169;22;0.0;0.0;0.0;2662;7;1.0497095875939482;0.13664858536725955
2020-11-03;20-59;3927;783;0.0;0.0;0.0;40287;1549;11.843395746149012;2.361441015847893
2020-11-03;60+;21938;3033;0.0;0.0;0.0;76970;24480;122.84977199881978;16.984381368968016
2020-11-03;whole;26242;3869;0.0;0.0;0.0;120683;26186;39.100055062210764;5.764732605582403
2020-11-04;0-19;168;19;0.0;0.0;0.0;2709;7;1.0434982882590729;0.11801468736263324
2020-11-04;20-59;4034;828;0.0;0.0;0.0;40890;1557;12.166095859425798;2.4971560167586917
2020-11-04;60+;23093;3198;0.0;0.0;0.0;78264;24854;129.31761257948514;17.908358594777354
2020-11-04;whole;27511;4080;0.0;0.0;0.0;122631;26571;40.99083967748191;6.079118384796125
2020-11-05;0-19;174;19;0.0;0.0;0.0;2744;7;1.0807660842683253;0.11801468736263324
2020-11-05;20-59;4162;860;0.0;0.0;0.0;41317;1569;12.552129639794291;2.593664461850815
2020-11-05;60+;23858;3305;0.0;0.0;0.0;79410;25203;133.6015069900557;18.507543826059774
2020-11-05;whole;28403;4221;0.0;0.0;0.0;124247;26934;42.319901834157925;6.289205564270698
2020-11-06;0-19;172;22;0.0;0.0;0.0;2783;7;1.0683434855985745;0.13664858536725955
2020-11-06;20-59;4159;882;0.0;0.0;0.0;41889;1579;12.543081973066906;2.6600140178516494
2020-11-06;60+;24411;3384;0.0;0.0;0.0;80839;25588;136.69823066201064;18.94993292205334
2020-11-06;whole;28955;4321;0.0;0.0;0.0;126298;27332;43.142370792100934;6.438203563898053
2020-11-07;0-19;168;20;0.0;0.0;0.0;2815;7;1.0434982882590729;0.12422598669750866
2020-11-07;20-59;4179;904;0.0;0.0;0.0;42350;1589;12.603399751249484;2.7263635738524847
2020-11-07;60+;24832;3453;0.0;0.0;0.0;81947;25880;139.0557725533181;19.336323398300877
2020-11-07;whole;29396;4410;0.0;0.0;0.0;127907;27636;43.79945197045757;6.5708117835664
2020-11-08;0-19;182;24;0.0;0.0;0.0;2829;7;1.1304564789473288;0.1490711840370104
2020-11-08;20-59;4307;931;0.0;0.0;0.0;42579;1594;12.989433531617976;2.8077925743989636
2020-11-08;60+;25507;3539;0.0;0.0;0.0;82371;26143;142.8356793861745;19.817911528116653
2020-11-08;whole;30217;4527;0.0;0.0;0.0;128583;27906;45.02272554739816;6.745139443130407
2020-11-09;0-19;160;27;0.0;0.0;0.0;2866;7;0.9938078935800693;0.1677050820416367
2020-11-09;20-59;4482;981;0.0;0.0;0.0;42944;1609;13.517214090715525;2.9585870198554063
2020-11-09;60+;26235;3634;0.0;0.0;0.0;83077;26675;146.91237890368478;20.34989841570385
2020-11-09;whole;31098;4677;0.0;0.0;0.0;129704;28454;46.33539792411517;6.96863644257144
2020-11-10;0-19;177;26;0.0;0.0;0.0;2911;7;1.0993999822729519;0.16149378270676126
2020-11-10;20-59;4450;971;0.0;0.0;0.0;43578;1617;13.420705645623402;2.9284281307641176
2020-11-10;60+;26640;3706;0.0;0.0;0.0;84575;27137;149.1803230033986;20.7530884778752
2020-11-10;whole;31477;4736;0.0;0.0;0.0;131889;28920;46.90010034270285;7.05654526235158
2020-11-11;0-19;186;26;0.0;0.0;0.0;2936;7;1.1553016762868307;0.16149378270676126
2020-11-11;20-59;4444;966;0.0;0.0;0.0;44034;1631;13.40261031216863;2.913348686218473
2020-11-11;60+;27057;3761;0.0;0.0;0.0;85861;27450;151.51546544680767;21.06108088647831
2020-11-11;whole;31918;4789;0.0;0.0;0.0;133665;29248;47.55718152105949;7.135514202154079
2020-11-12;0-19;159;22;0.0;0.0;0.0;2999;7;0.987596594245194;0.13664858536725955
2020-11-12;20-59;4693;1025;0.0;0.0;0.0;45201;1719;14.153566650541713;3.0912861318570757
2020-11-12;60+;27539;3800;0.0;0.0;0.0;85798;27783;154.21459891856586;21.279475503487788
2020-11-12;whole;32654;4884;0.0;0.0;0.0;134923;29673;48.65380679831683;7.277062301800067
2020-11-13;0-19;159;21;0.0;0.0;0.0;3035;7;0.987596594245194;0.1304372860323841
2020-11-13;20-59;4606;1005;0.0;0.0;0.0;45803;1732;13.891184315447504;3.0309683536744987
2020-11-13;60+;27667;3829;0.0;0.0;0.0;87348;28224;154.93138125131492;21.44187150075125
2020-11-13;whole;32676;4887;0.0;0.0;0.0;137124;30129;48.68658635823485;7.281532241788888
2020-11-14;0-19;158;19;0.0;0.0;0.0;3064;7;0.9813852949103186;0.11801468736263324
2020-11-14;20-59;4454;985;0.0;0.0;0.0;46351;1743;13.432769201259916;2.9706505754919217
2020-11-14;60+;27605;3820;0.0;0.0;0.0;88749;28566;154.5841898088896;21.39147274297983
2020-11-14;whole;32468;4855;0.0;0.0;0.0;139110;30483;48.37667051900995;7.233852881908134
2020-11-15;0-19;170;23;0.0;0.0;0.0;3078;7;1.0559208869288237;0.14285988470213495
2020-11-15;20-59;4518;987;0.0;0.0;0.0;46582;1750;13.625786091444164;2.976682353310179
2020-11-15;60+;28101;3840;0.0;0.0;0.0;89168;28859;157.3617213482922;21.503469982471874
2020-11-15;whole;33050;4880;0.0;0.0;0.0;139779;30785;49.24383887684115;7.2711023818149725
2020-11-16;0-19;189;26;0.0;0.0;0.0;3100;8;1.173935574291457;0.16149378270676126
2020-11-16;20-59;4542;994;0.0;0.0;0.0;46899;1768;13.698167425263255;2.9977935756740814
2020-11-16;60+;28480;3854;0.0;0.0;0.0;89892;29344;159.4840690366664;21.581868050116302
2020-11-16;whole;33466;4903;0.0;0.0;0.0;140849;31291;49.86367055529096;7.3053719217292645
2020-11-17;0-19;178;26;0.0;0.0;0.0;3131;7;1.1056112816078272;0.16149378270676126
2020-11-17;20-59;4386;960;0.0;0.0;0.0;47485;1790;13.227688755439155;2.8952533527637003
2020-11-17;60+;28322;3821;0.0;0.0;0.0;91532;29749;158.59929084467927;21.397072604954435
2020-11-17;whole;33139;4838;0.0;0.0;0.0;143121;31719;49.37644709650951;7.208523221971483
2020-11-18;0-19;171;27;0.0;0.0;0.0;3156;7;1.0621321862636992;0.1677050820416367
2020-11-18;20-59;4274;928;0.0;0.0;0.0;48012;1796;12.889909197616724;2.798744907671577
2020-11-18;60+;28112;3773;0.0;0.0;0.0;93199;30163;157.42331983001282;21.128279230173533
2020-11-18;whole;32811;4759;0.0;0.0;0.0;145360;32144;48.88773365773177;7.090814802265872
2020-11-19;0-19;152;25;0.0;0.0;0.0;3187;7;0.9441174989010659;0.15528248337188583
2020-11-19;20-59;4166;911;0.0;0.0;0.0;48509;1808;12.564193195430809;2.747474796216386
2020-11-19;60+;27738;3667;0.0;0.0;0.0;94833;30575;155.32897145151165;20.53469386086572
2020-11-19;whole;32314;4637;0.0;0.0;0.0;147538;32573;48.147213599583814;6.909037242720498
2020-11-20;0-19;145;24;0.0;0.0;0.0;3215;8;0.9006384035569378;0.1490711840370104
2020-11-20;20-59;4057;898;0.0;0.0;0.0;48938;1818;12.235461304335761;2.7082682403977114
2020-11-20;60+;27429;3610;0.0;0.0;0.0;96309;30944;153.59861410135963;20.2155017283134
2020-11-20;whole;31875;4566;0.0;0.0;0.0;149490;32954;47.493112381219724;6.803248662985076
2020-11-21;0-19;146;22;0.0;0.0;0.0;3234;8;0.9068497028918133;0.13664858536725955
2020-11-21;20-59;3919;884;0.0;0.0;0.0;49354;1826;11.81926863487598;2.6660457956699073
2020-11-21;60+;27063;3556;0.0;0.0;0.0;97517;31189;151.54906461865528;19.91310918168489
2020-11-21;whole;31365;4493;0.0;0.0;0.0;151146;33207;46.73322258312021;6.694480123257105
2020-11-22;0-19;146;22;0.0;0.0;0.0;3243;8;0.9068497028918133;0.13664858536725955
2020-11-22;20-59;3923;881;0.0;0.0;0.0;49507;1832;11.831332190512496;2.656998128942521
2020-11-22;60+;27206;3558;0.0;0.0;0.0;97854;31396;152.34984488102336;19.924308905634092
2020-11-22;whole;31522;4491;0.0;0.0;0.0;151650;33421;46.96714944253516;6.691500163264558
2020-11-23;0-19;148;22;0.0;0.0;0.0;3254;8;0.919272301561564;0.13664858536725955
2020-11-23;20-59;3898;873;0.0;0.0;0.0;49685;1840;11.755934967784274;2.63287101766949
2020-11-23;60+;27156;3510;0.0;0.0;0.0;98570;31884;152.06985178229328;19.655515530853197
2020-11-23;whole;31449;4438;0.0;0.0;0.0;152561;33921;46.858380902807184;6.61253122346206
2020-11-24;0-19;148;21;0.0;0.0;0.0;3277;8;0.919272301561564;0.1304372860323841
2020-11-24;20-59;3767;832;0.0;0.0;0.0;50209;1861;11.360853520688396;2.509219572395207
2020-11-24;60+;26457;3390;0.0;0.0;0.0;100094;32317;148.15554826204644;18.983532093900948
2020-11-24;whole;30594;4277;0.0;0.0;0.0;154648;34374;45.584448005993295;6.372644444062017
2020-11-25;0-19;145;17;0.0;0.0;0.0;3291;8;0.9006384035569378;0.10559208869288236
2020-11-25;20-59;3637;799;0.0;0.0;0.0;50497;1871;10.968787962501644;2.4096952383939545
2020-11-25;60+;25949;3289;0.0;0.0;0.0;101640;32687;145.3108183789486;18.41794603446614
2020-11-25;whole;29944;4136;0.0;0.0;0.0;156521;34755;44.61596100841548;6.162557264587444
2020-11-26;0-19;147;17;0.0;0.0;0.0;3304;9;0.9130610022266887;0.10559208869288236
2020-11-26;20-59;3505;777;0.0;0.0;0.0;50862;1879;10.570690626496635;2.34334568239312
2020-11-26;60+;25420;3181;0.0;0.0;0.0;102936;33017;142.34849139438413;17.81316094120912
2020-11-26;whole;29282;4006;0.0;0.0;0.0;158205;35094;43.629594250882384;5.968859865071882
2020-11-27;0-19;142;18;0.0;0.0;0.0;3327;9;0.8820045055523115;0.1118033880277578
2020-11-27;20-59;3374;755;0.0;0.0;0.0;51324;1896;10.175609179400755;2.276996126392285
2020-11-27;60+;24912;3070;0.0;0.0;0.0;104122;33390;139.50376151128629;17.191576262028295
2020-11-27;whole;28620;3871;0.0;0.0;0.0;159884;35487;42.643227493349286;5.767712565574951
2020-11-28;0-19;148;18;0.0;0.0;0.0;3339;9;0.919272301561564;0.1118033880277578
2020-11-28;20-59;3216;731;0.0;0.0;0.0;51615;1905;9.699098731758395;2.2046147925731927
2020-11-28;60+;24580;2987;0.0;0.0;0.0;105036;33592;137.6446073357184;16.726787718136325
2020-11-28;whole;28139;3765;0.0;0.0;0.0;161106;35700;41.92654711514171;5.6097746859699535
2020-11-29;0-19;142;20;0.0;0.0;0.0;3358;9;0.8820045055523115;0.12422598669750866
2020-11-29;20-59;3229;742;0.0;0.0;0.0;51704;1914;9.73830528757707;2.23778957057361
2020-11-29;60+;24705;2952;0.0;0.0;0.0;105216;33780;138.34459008254365;16.53079254902525
2020-11-29;whole;28284;3744;0.0;0.0;0.0;161396;35898;42.142594214601374;5.578485106048209
2020-11-30;0-19;144;23;0.0;0.0;0.0;3368;9;0.8944271042220624;0.14285988470213495
2020-11-30;20-59;3244;733;0.0;0.0;0.0;51894;1923;9.783543621214003;2.21064657039145
2020-11-30;60+;24627;2956;0.0;0.0;0.0;105864;34176;137.9078008485247;16.55319199692366
2020-11-30;whole;28229;3739;0.0;0.0;0.0;162250;36304;42.06064531480632;5.571035206066841
2020-12-01;0-19;142;25;0.0;0.0;0.0;3391;9;0.8820045055523115;0.15528248337188583
2020-12-01;20-59;3123;697;0.0;0.0;0.0;52270;1942;9.418621063209413;2.1020745696628116
2020-12-01;60+;24131;2844;0.0;0.0;0.0;107201;34520;135.13026930912207;15.92600745576823
2020-12-01;whole;27611;3594;0.0;0.0;0.0;163998;36667;41.13983767710927;5.354988106607175
2020-12-02;0-19;141;24;0.0;0.0;0.0;3401;9;0.8757932062174362;0.1490711840370104
2020-12-02;20-59;3017;689;0.0;0.0;0.0;52548;1952;9.098936838841754;2.077947458389781
2020-12-02;60+;23613;2737;0.0;0.0;0.0;108437;34819;132.2295408062782;15.326822224485811
2020-12-02;whole;26986;3478;0.0;0.0;0.0;165532;36976;40.20860017943829;5.182150427039442
2020-12-03;0-19;132;21;0.0;0.0;0.0;3425;9;0.8198915122035572;0.1304372860323841
2020-12-03;20-59;2954;696;0.0;0.0;0.0;52803;1966;8.908935837566636;2.0990586807536826
2020-12-03;60+;23372;2670;0.0;0.0;0.0;109528;35125;130.87997407039913;14.951631472187474
2020-12-03;whole;26675;3415;0.0;0.0;0.0;166909;37300;39.745216400597215;5.088281687274208
2020-12-04;0-19;139;18;0.0;0.0;0.0;3434;9;0.8633706075476852;0.1118033880277578
2020-12-04;20-59;2901;678;0.0;0.0;0.0;52959;1968;8.749093725382806;2.044772680389363
2020-12-04;60+;23027;2562;0.0;0.0;0.0;110756;35402;128.9480216891614;14.346846378930453
2020-12-04;whole;26283;3283;0.0;0.0;0.0;168321;37582;39.16114424205798;4.891604327766097
2020-12-05;0-19;139;22;0.0;0.0;0.0;3454;9;0.8633706075476852;0.13664858536725955
2020-12-05;20-59;2854;652;0.0;0.0;0.0;53248;1984;8.60734694665375;1.9663595687520132
2020-12-05;60+;22834;2522;0.0;0.0;0.0;111443;35595;127.86724832806321;14.12285189994637
2020-12-05;whole;26040;3220;0.0;0.0;0.0;169327;37796;38.7990791029635;4.797735588000863
2020-12-06;0-19;139;20;0.0;0.0;0.0;3458;9;0.8633706075476852;0.12422598669750866
2020-12-06;20-59;2883;659;0.0;0.0;0.0;53308;1990;8.694807725018487;1.9874707911159153
2020-12-06;60+;23018;2507;0.0;0.0;0.0;111605;35762;128.89762293139;14.03885397032734
2020-12-06;whole;26262;3210;0.0;0.0;0.0;169555;37970;39.12985466213623;4.782835788038128
2020-12-07;0-19;136;22;0.0;0.0;0.0;3472;9;0.8447367095430589;0.13664858536725955
2020-12-07;20-59;2897;659;0.0;0.0;0.0;53469;2005;8.73703016974629;1.9874707911159153
2020-12-07;60+;23082;2481;0.0;0.0;0.0;112125;36112;129.25601409776453;13.893257558987687
2020-12-07;whole;26333;3188;0.0;0.0;0.0;170254;38336;39.23564324187166;4.750056228120109
2020-12-08;0-19;126;15;0.0;0.0;0.0;3505;9;0.7826237161943046;0.0931694900231315
2020-12-08;20-59;2831;639;0.0;0.0;0.0;53742;2021;8.537981501743786;1.927153012933338
2020-12-08;60+;22712;2395;0.0;0.0;0.0;113385;36469;127.18406516716178;13.41166942917191
2020-12-08;whole;25882;3078;0.0;0.0;0.0;171837;38713;38.56366226355228;4.586158428530018
2020-12-09;0-19;118;15;0.0;0.0;0.0;3526;9;0.7329333215153011;0.0931694900231315
2020-12-09;20-59;2794;629;0.0;0.0;0.0;53970;2028;8.426393612106018;1.8969941238420494
2020-12-09;60+;22407;2357;0.0;0.0;0.0;114499;36756;125.47610726490812;13.198874674137032
2020-12-09;whole;25526;3031;0.0;0.0;0.0;173216;39009;38.033229384878894;4.51612936870516
2020-12-10;0-19;122;16;0.0;0.0;0.0;3538;9;0.7577785188548029;0.09938078935800694
2020-12-10;20-59;2742;603;0.0;0.0;0.0;54170;2035;8.26956738883132;1.8185810122046995
2020-12-10;60+;22130;2302;0.0;0.0;0.0;115685;37041;123.92494549794337;12.89088226553392
2020-12-10;whole;25199;2949;0.0;0.0;0.0;174627;39301;37.546005926097436;4.3939510090107285
2020-12-11;0-19;116;17;0.0;0.0;0.0;3553;9;0.7205107228455503;0.10559208869288236
2020-12-11;20-59;2711;585;0.0;0.0;0.0;54382;2046;8.176074832648325;1.7642950118403797
2020-12-11;60+;21922;2248;0.0;0.0;0.0;116677;37331;122.76017420722613;12.588489718905407
2020-12-11;whole;24943;2874;0.0;0.0;0.0;175860;39605;37.1645710470514;4.282202509290212
2020-12-12;0-19;115;15;0.0;0.0;0.0;3568;9;0.7142994235106749;0.0931694900231315
2020-12-12;20-59;2721;590;0.0;0.0;0.0;54560;2056;8.206233721739613;1.779374456386024
2020-12-12;60+;21906;2221;0.0;0.0;0.0;117331;37514;122.67057641563251;12.437293445591154
2020-12-12;whole;24948;2851;0.0;0.0;0.0;176712;39799;37.17202094703278;4.24793296937592
2020-12-13;0-19;116;15;0.0;0.0;0.0;3573;9;0.7205107228455503;0.0931694900231315
2020-12-13;20-59;2760;600;0.0;0.0;0.0;54632;2059;8.323853389195637;1.8095333454773128
2020-12-13;60+;22117;2221;0.0;0.0;0.0;117500;37661;123.85214729227356;12.437293445591154
2020-12-13;whole;25207;2861;0.0;0.0;0.0;176964;39949;37.557925766067626;4.262832769338655
2020-12-14;0-19;108;16;0.0;0.0;0.0;3592;9;0.6708203281665468;0.09938078935800694
2020-12-14;20-59;2802;616;0.0;0.0;0.0;54786;2073;8.45052072337905;1.8577875680233744
2020-12-14;60+;22331;2238;0.0;0.0;0.0;117972;38016;125.05051775483838;12.532491099159389
2020-12-14;whole;25449;2896;0.0;0.0;0.0;177616;40320;37.91850092516583;4.31498206920823
2020-12-15;0-19;92;17;0.0;0.0;0.0;3622;9;0.5714395388085398;0.10559208869288236
2020-12-15;20-59;2754;603;0.0;0.0;0.0;55070;2082;8.305758055740865;1.8185810122046995
2020-12-15;60+;22157;2224;0.0;0.0;0.0;119080;38315;124.07614177125762;12.45409303151496
2020-12-15;whole;25207;2871;0.0;0.0;0.0;179056;40627;37.557925766067626;4.27773256930139
2020-12-16;0-19;102;18;0.0;0.0;0.0;3636;9;0.6335525321572942;0.1118033880277578
2020-12-16;20-59;2794;597;0.0;0.0;0.0;55276;2088;8.426393612106018;1.8004856787499262
2020-12-16;60+;22190;2200;0.0;0.0;0.0;120071;38594;124.26093721641948;12.31969634412451
2020-12-16;whole;25282;2840;0.0;0.0;0.0;180280;40916;37.669674265788146;4.231543189416911
2020-12-17;0-19;97;17;0.0;0.0;0.0;3652;9;0.6024960354829171;0.10559208869288236
2020-12-17;20-59;2750;567;0.0;0.0;0.0;55493;2102;8.29369450010435;1.7100090114760607
2020-12-17;60+;22111;2189;0.0;0.0;0.0;121025;38837;123.81854812042593;12.258097862403888
2020-12-17;whole;25149;2798;0.0;0.0;0.0;181475;41174;37.47150692628376;4.168964029573421
2020-12-18;0-19;98;21;0.0;0.0;0.0;3664;9;0.6087073348177925;0.1304372860323841
2020-12-18;20-59;2742;554;0.0;0.0;0.0;55687;2116;8.26956738883132;1.6708024556573853
2020-12-18;60+;21911;2164;0.0;0.0;0.0;121962;39077;122.69857572550552;12.118101313038837
2020-12-18;whole;24945;2764;0.0;0.0;0.0;182634;41429;37.167551007043954;4.11830470970012
2020-12-19;0-19;98;19;0.0;0.0;0.0;3674;9;0.6087073348177925;0.11801468736263324
2020-12-19;20-59;2743;548;0.0;0.0;0.0;55862;2122;8.272583277740448;1.6527071222026124
2020-12-19;60+;21782;2129;0.0;0.0;0.0;122678;39258;121.97619353078186;11.922106143927765
2020-12-19;whole;24819;2718;0.0;0.0;0.0;183540;41618;36.979813527513485;4.049765629871536
