reg;jour;three_class;hosp;rea;HospConv;SSR_USLD;autres;rad;dc
;;;sum;sum;sum;sum;sum;sum;sum
84;2020-07-26;whole;364;20;0.0;0.0;0.0;7960;1757
84;2020-07-27;0-19;2;0;0.0;0.0;0.0;95;0
84;2020-07-27;20-59;50;2;0.0;0.0;0.0;2193;63
84;2020-07-27;60+;309;14;0.0;0.0;0.0;5596;1674
84;2020-07-27;whole;362;16;0.0;0.0;0.0;7974;1758
84;2020-07-28;0-19;2;0;0.0;0.0;0.0;95;0
84;2020-07-28;20-59;50;1;0.0;0.0;0.0;2198;63
84;2020-07-28;60+;307;14;0.0;0.0;0.0;5606;1675
84;2020-07-28;whole;360;15;0.0;0.0;0.0;7989;1759
84;2020-07-29;0-19;2;0;0.0;0.0;0.0;95;0
84;2020-07-29;20-59;48;1;0.0;0.0;0.0;2200;63
84;2020-07-29;60+;301;15;0.0;0.0;0.0;5616;1675
84;2020-07-29;whole;353;17;0.0;0.0;0.0;8001;1759
84;2020-07-30;0-19;2;0;0.0;0.0;0.0;96;0
84;2020-07-30;20-59;41;1;0.0;0.0;0.0;2208;63
84;2020-07-30;60+;282;14;0.0;0.0;0.0;5637;1676
84;2020-07-30;whole;327;16;0.0;0.0;0.0;8031;1760
84;2020-07-31;0-19;2;0;0.0;0.0;0.0;97;0
84;2020-07-31;20-59;40;1;0.0;0.0;0.0;2213;63
84;2020-07-31;60+;275;15;0.0;0.0;0.0;5647;1676
84;2020-07-31;whole;319;16;0.0;0.0;0.0;8047;1760
84;2020-08-01;0-19;2;0;0.0;0.0;0.0;97;0
84;2020-08-01;20-59;41;1;0.0;0.0;0.0;2213;63
84;2020-08-01;60+;274;15;0.0;0.0;0.0;5649;1676
84;2020-08-01;whole;319;16;0.0;0.0;0.0;8049;1760
84;2020-08-02;0-19;2;0;0.0;0.0;0.0;97;0
84;2020-08-02;20-59;41;1;0.0;0.0;0.0;2213;63
84;2020-08-02;60+;275;15;0.0;0.0;0.0;5650;1676
84;2020-08-02;whole;320;16;0.0;0.0;0.0;8050;1760
84;2020-08-03;0-19;2;0;0.0;0.0;0.0;98;0
84;2020-08-03;20-59;40;1;0.0;0.0;0.0;2217;63
84;2020-08-03;60+;266;15;0.0;0.0;0.0;5662;1677
84;2020-08-03;whole;310;16;0.0;0.0;0.0;8067;1761
84;2020-08-04;0-19;2;0;0.0;0.0;0.0;98;0
84;2020-08-04;20-59;41;1;0.0;0.0;0.0;2220;63
84;2020-08-04;60+;260;15;0.0;0.0;0.0;5670;1677
84;2020-08-04;whole;306;16;0.0;0.0;0.0;8078;1761
84;2020-08-05;0-19;2;0;0.0;0.0;0.0;98;0
84;2020-08-05;20-59;43;1;0.0;0.0;0.0;2222;63
84;2020-08-05;60+;261;16;0.0;0.0;0.0;5676;1677
84;2020-08-05;whole;309;17;0.0;0.0;0.0;8086;1761
84;2020-08-06;0-19;2;0;0.0;0.0;0.0;98;0
84;2020-08-06;20-59;43;1;0.0;0.0;0.0;2224;63
84;2020-08-06;60+;253;17;0.0;0.0;0.0;5686;1677
84;2020-08-06;whole;301;18;0.0;0.0;0.0;8098;1761
84;2020-08-07;0-19;2;0;0.0;0.0;0.0;98;0
84;2020-08-07;20-59;42;1;0.0;0.0;0.0;2229;63
84;2020-08-07;60+;244;18;0.0;0.0;0.0;5708;1677
84;2020-08-07;whole;291;19;0.0;0.0;0.0;8125;1761
84;2020-08-08;0-19;3;0;0.0;0.0;0.0;98;0
84;2020-08-08;20-59;41;1;0.0;0.0;0.0;2231;63
84;2020-08-08;60+;243;18;0.0;0.0;0.0;5709;1677
84;2020-08-08;whole;290;19;0.0;0.0;0.0;8128;1761
84;2020-08-09;0-19;3;0;0.0;0.0;0.0;98;0
84;2020-08-09;20-59;41;1;0.0;0.0;0.0;2231;63
84;2020-08-09;60+;243;18;0.0;0.0;0.0;5709;1677
84;2020-08-09;whole;290;19;0.0;0.0;0.0;8128;1761
84;2020-08-10;0-19;2;0;0.0;0.0;0.0;98;0
84;2020-08-10;20-59;37;1;0.0;0.0;0.0;2238;63
84;2020-08-10;60+;239;18;0.0;0.0;0.0;5721;1677
84;2020-08-10;whole;280;19;0.0;0.0;0.0;8148;1761
84;2020-08-11;0-19;2;0;0.0;0.0;0.0;99;0
84;2020-08-11;20-59;38;0;0.0;0.0;0.0;2242;63
84;2020-08-11;60+;244;17;0.0;0.0;0.0;5736;1679
84;2020-08-11;whole;285;17;0.0;0.0;0.0;8168;1763
84;2020-08-12;0-19;2;0;0.0;0.0;0.0;100;0
84;2020-08-12;20-59;40;0;0.0;0.0;0.0;2245;63
84;2020-08-12;60+;237;19;0.0;0.0;0.0;5751;1681
84;2020-08-12;whole;280;19;0.0;0.0;0.0;8187;1765
84;2020-08-13;0-19;2;0;0.0;0.0;0.0;100;0
84;2020-08-13;20-59;41;1;0.0;0.0;0.0;2247;63
84;2020-08-13;60+;242;19;0.0;0.0;0.0;5748;1682
84;2020-08-13;whole;286;20;0.0;0.0;0.0;8186;1766
84;2020-08-14;0-19;2;0;0.0;0.0;0.0;101;0
84;2020-08-14;20-59;38;2;0.0;0.0;0.0;2253;63
84;2020-08-14;60+;241;19;0.0;0.0;0.0;5752;1683
84;2020-08-14;whole;282;21;0.0;0.0;0.0;8197;1767
84;2020-08-15;0-19;2;0;0.0;0.0;0.0;101;0
84;2020-08-15;20-59;37;2;0.0;0.0;0.0;2254;63
84;2020-08-15;60+;242;19;0.0;0.0;0.0;5753;1684
84;2020-08-15;whole;282;21;0.0;0.0;0.0;8199;1768
84;2020-08-16;0-19;2;0;0.0;0.0;0.0;101;0
84;2020-08-16;20-59;37;2;0.0;0.0;0.0;2254;63
84;2020-08-16;60+;242;19;0.0;0.0;0.0;5753;1684
84;2020-08-16;whole;282;21;0.0;0.0;0.0;8199;1768
84;2020-08-17;0-19;3;1;0.0;0.0;0.0;101;0
84;2020-08-17;20-59;45;5;0.0;0.0;0.0;2253;63
84;2020-08-17;60+;246;15;0.0;0.0;0.0;5757;1687
84;2020-08-17;whole;295;21;0.0;0.0;0.0;8202;1771
84;2020-08-18;0-19;4;1;0.0;0.0;0.0;101;0
84;2020-08-18;20-59;46;6;0.0;0.0;0.0;2259;63
84;2020-08-18;60+;248;15;0.0;0.0;0.0;5756;1687
84;2020-08-18;whole;299;22;0.0;0.0;0.0;8207;1771
84;2020-08-19;0-19;3;1;0.0;0.0;0.0;102;0
84;2020-08-19;20-59;41;4;0.0;0.0;0.0;2267;63
84;2020-08-19;60+;225;15;0.0;0.0;0.0;5783;1688
84;2020-08-19;whole;269;20;0.0;0.0;0.0;8244;1772
84;2020-08-20;0-19;3;1;0.0;0.0;0.0;102;0
84;2020-08-20;20-59;40;4;0.0;0.0;0.0;2271;63
84;2020-08-20;60+;214;14;0.0;0.0;0.0;5791;1688
84;2020-08-20;whole;257;19;0.0;0.0;0.0;8256;1772
84;2020-08-21;0-19;3;1;0.0;0.0;0.0;102;0
84;2020-08-21;20-59;43;5;0.0;0.0;0.0;2274;63
84;2020-08-21;60+;207;13;0.0;0.0;0.0;5802;1688
84;2020-08-21;whole;253;19;0.0;0.0;0.0;8270;1772
84;2020-08-22;0-19;3;1;0.0;0.0;0.0;102;0
84;2020-08-22;20-59;41;5;0.0;0.0;0.0;2277;63
84;2020-08-22;60+;198;13;0.0;0.0;0.0;5801;1687
84;2020-08-22;whole;242;19;0.0;0.0;0.0;8272;1771
84;2020-08-23;0-19;3;1;0.0;0.0;0.0;102;0
84;2020-08-23;20-59;41;5;0.0;0.0;0.0;2279;63
84;2020-08-23;60+;198;13;0.0;0.0;0.0;5801;1687
84;2020-08-23;whole;242;19;0.0;0.0;0.0;8274;1771
84;2020-08-24;0-19;3;1;0.0;0.0;0.0;103;0
84;2020-08-24;20-59;43;7;0.0;0.0;0.0;2282;63
84;2020-08-24;60+;202;12;0.0;0.0;0.0;5803;1690
84;2020-08-24;whole;248;20;0.0;0.0;0.0;8280;1774
84;2020-08-25;0-19;3;1;0.0;0.0;0.0;103;0
84;2020-08-25;20-59;44;5;0.0;0.0;0.0;2292;63
84;2020-08-25;60+;209;13;0.0;0.0;0.0;5812;1692
84;2020-08-25;whole;257;19;0.0;0.0;0.0;8299;1776
84;2020-08-26;0-19;3;0;0.0;0.0;0.0;104;0
84;2020-08-26;20-59;47;6;0.0;0.0;0.0;2302;63
84;2020-08-26;60+;214;13;0.0;0.0;0.0;5812;1692
84;2020-08-26;whole;265;19;0.0;0.0;0.0;8310;1776
84;2020-08-27;0-19;4;0;0.0;0.0;0.0;104;0
84;2020-08-27;20-59;53;4;0.0;0.0;0.0;2306;63
84;2020-08-27;60+;220;14;0.0;0.0;0.0;5821;1692
84;2020-08-27;whole;277;18;0.0;0.0;0.0;8323;1776
84;2020-08-28;0-19;3;0;0.0;0.0;0.0;106;0
84;2020-08-28;20-59;58;7;0.0;0.0;0.0;2312;63
84;2020-08-28;60+;226;14;0.0;0.0;0.0;5823;1693
84;2020-08-28;whole;287;21;0.0;0.0;0.0;8333;1777
84;2020-08-29;0-19;3;0;0.0;0.0;0.0;106;0
84;2020-08-29;20-59;54;8;0.0;0.0;0.0;2323;63
84;2020-08-29;60+;227;17;0.0;0.0;0.0;5826;1694
84;2020-08-29;whole;284;25;0.0;0.0;0.0;8347;1778
84;2020-08-30;0-19;3;0;0.0;0.0;0.0;106;0
84;2020-08-30;20-59;55;9;0.0;0.0;0.0;2323;63
84;2020-08-30;60+;227;17;0.0;0.0;0.0;5827;1694
84;2020-08-30;whole;285;26;0.0;0.0;0.0;8348;1778
84;2020-08-31;0-19;4;1;0.0;0.0;0.0;107;0
84;2020-08-31;20-59;58;10;0.0;0.0;0.0;2329;63
84;2020-08-31;60+;235;20;0.0;0.0;0.0;5839;1695
84;2020-08-31;whole;297;31;0.0;0.0;0.0;8367;1779
84;2020-09-01;0-19;6;2;0.0;0.0;0.0;107;0
84;2020-09-01;20-59;61;10;0.0;0.0;0.0;2344;63
84;2020-09-01;60+;242;24;0.0;0.0;0.0;5851;1696
84;2020-09-01;whole;309;36;0.0;0.0;0.0;8394;1780
84;2020-09-02;0-19;6;2;0.0;0.0;0.0;109;0
84;2020-09-02;20-59;71;10;0.0;0.0;0.0;2350;63
84;2020-09-02;60+;247;27;0.0;0.0;0.0;5866;1697
84;2020-09-02;whole;324;39;0.0;0.0;0.0;8417;1781
84;2020-09-03;0-19;5;2;0.0;0.0;0.0;110;0
84;2020-09-03;20-59;73;9;0.0;0.0;0.0;2361;63
84;2020-09-03;60+;265;28;0.0;0.0;0.0;5874;1699
84;2020-09-03;whole;343;39;0.0;0.0;0.0;8437;1783
84;2020-09-04;0-19;8;2;0.0;0.0;0.0;112;0
84;2020-09-04;20-59;76;9;0.0;0.0;0.0;2376;63
84;2020-09-04;60+;275;32;0.0;0.0;0.0;5886;1699
84;2020-09-04;whole;359;43;0.0;0.0;0.0;8466;1783
84;2020-09-05;0-19;8;2;0.0;0.0;0.0;112;0
84;2020-09-05;20-59;79;9;0.0;0.0;0.0;2378;63
84;2020-09-05;60+;276;32;0.0;0.0;0.0;5892;1699
84;2020-09-05;whole;363;43;0.0;0.0;0.0;8474;1783
84;2020-09-06;0-19;8;2;0.0;0.0;0.0;112;0
84;2020-09-06;20-59;80;9;0.0;0.0;0.0;2378;63
84;2020-09-06;60+;279;32;0.0;0.0;0.0;5893;1700
84;2020-09-06;whole;367;43;0.0;0.0;0.0;8475;1784
84;2020-09-07;0-19;5;1;0.0;0.0;0.0;118;0
84;2020-09-07;20-59;89;10;0.0;0.0;0.0;2399;63
84;2020-09-07;60+;304;36;0.0;0.0;0.0;5905;1703
84;2020-09-07;whole;398;47;0.0;0.0;0.0;8514;1787
84;2020-09-08;0-19;6;1;0.0;0.0;0.0;119;0
84;2020-09-08;20-59;86;10;0.0;0.0;0.0;2428;63
84;2020-09-08;60+;328;43;0.0;0.0;0.0;5920;1710
84;2020-09-08;whole;420;54;0.0;0.0;0.0;8559;1795
84;2020-09-09;0-19;6;1;0.0;0.0;0.0;119;0
84;2020-09-09;20-59;95;13;0.0;0.0;0.0;2444;63
84;2020-09-09;60+;354;45;0.0;0.0;0.0;5934;1714
84;2020-09-09;whole;456;60;0.0;0.0;0.0;8589;1799
84;2020-09-10;0-19;4;0;0.0;0.0;0.0;121;0
84;2020-09-10;20-59;94;15;0.0;0.0;0.0;2458;63
84;2020-09-10;60+;370;52;0.0;0.0;0.0;5939;1716
84;2020-09-10;whole;469;68;0.0;0.0;0.0;8610;1801
84;2020-09-11;0-19;6;0;0.0;0.0;0.0;122;0
84;2020-09-11;20-59;99;14;0.0;0.0;0.0;2473;63
84;2020-09-11;60+;394;52;0.0;0.0;0.0;5945;1716
84;2020-09-11;whole;500;67;0.0;0.0;0.0;8632;1801
84;2020-09-12;0-19;4;0;0.0;0.0;0.0;122;0
84;2020-09-12;20-59;106;17;0.0;0.0;0.0;2477;63
84;2020-09-12;60+;410;51;0.0;0.0;0.0;5955;1718
84;2020-09-12;whole;522;70;0.0;0.0;0.0;8646;1803
84;2020-09-13;0-19;4;0;0.0;0.0;0.0;122;0
84;2020-09-13;20-59;107;17;0.0;0.0;0.0;2479;63
84;2020-09-13;60+;417;53;0.0;0.0;0.0;5956;1719
84;2020-09-13;whole;530;72;0.0;0.0;0.0;8649;1804
84;2020-09-14;0-19;3;0;0.0;0.0;0.0;123;0
84;2020-09-14;20-59;123;20;0.0;0.0;0.0;2489;63
84;2020-09-14;60+;453;58;0.0;0.0;0.0;5972;1724
84;2020-09-14;whole;582;80;0.0;0.0;0.0;8676;1809
84;2020-09-15;0-19;4;0;0.0;0.0;0.0;124;0
84;2020-09-15;20-59;127;20;0.0;0.0;0.0;2512;63
84;2020-09-15;60+;516;65;0.0;0.0;0.0;5993;1727
84;2020-09-15;whole;651;88;0.0;0.0;0.0;8721;1812
84;2020-09-16;0-19;7;0;0.0;0.0;0.0;124;0
84;2020-09-16;20-59;117;15;0.0;0.0;0.0;2537;63
84;2020-09-16;60+;532;76;0.0;0.0;0.0;6022;1731
84;2020-09-16;whole;660;93;0.0;0.0;0.0;8776;1816
84;2020-09-17;0-19;7;0;0.0;0.0;0.0;126;0
84;2020-09-17;20-59;120;16;0.0;0.0;0.0;2558;63
84;2020-09-17;60+;548;78;0.0;0.0;0.0;6057;1738
84;2020-09-17;whole;679;96;0.0;0.0;0.0;8834;1823
84;2020-09-18;0-19;7;0;0.0;0.0;0.0;127;0
84;2020-09-18;20-59;117;14;0.0;0.0;0.0;2574;63
84;2020-09-18;60+;555;84;0.0;0.0;0.0;6085;1747
84;2020-09-18;whole;682;100;0.0;0.0;0.0;8880;1832
84;2020-09-19;0-19;8;0;0.0;0.0;0.0;128;0
84;2020-09-19;20-59;128;16;0.0;0.0;0.0;2581;63
84;2020-09-19;60+;558;88;0.0;0.0;0.0;6108;1751
84;2020-09-19;whole;696;106;0.0;0.0;0.0;8911;1836
84;2020-09-20;0-19;8;0;0.0;0.0;0.0;128;0
84;2020-09-20;20-59;128;16;0.0;0.0;0.0;2582;63
84;2020-09-20;60+;569;89;0.0;0.0;0.0;6112;1753
84;2020-09-20;whole;707;107;0.0;0.0;0.0;8916;1838
84;2020-09-21;0-19;8;0;0.0;0.0;0.0;129;0
84;2020-09-21;20-59;134;16;0.0;0.0;0.0;2606;63
84;2020-09-21;60+;618;104;0.0;0.0;0.0;6131;1766
84;2020-09-21;whole;763;123;0.0;0.0;0.0;8960;1851
84;2020-09-22;0-19;7;0;0.0;0.0;0.0;130;0
84;2020-09-22;20-59;136;16;0.0;0.0;0.0;2642;63
84;2020-09-22;60+;620;107;0.0;0.0;0.0;6183;1774
84;2020-09-22;whole;768;127;0.0;0.0;0.0;9049;1859
84;2020-09-23;0-19;8;0;0.0;0.0;0.0;132;0
84;2020-09-23;20-59;134;19;0.0;0.0;0.0;2674;63
84;2020-09-23;60+;640;110;0.0;0.0;0.0;6211;1781
84;2020-09-23;whole;787;133;0.0;0.0;0.0;9110;1866
84;2020-09-24;0-19;5;0;0.0;0.0;0.0;138;0
84;2020-09-24;20-59;145;19;0.0;0.0;0.0;2701;63
84;2020-09-24;60+;645;106;0.0;0.0;0.0;6239;1792
84;2020-09-24;whole;800;128;0.0;0.0;0.0;9171;1877
84;2020-09-25;0-19;4;0;0.0;0.0;0.0;141;0
84;2020-09-25;20-59;139;16;0.0;0.0;0.0;2723;63
84;2020-09-25;60+;645;111;0.0;0.0;0.0;6274;1801
84;2020-09-25;whole;793;130;0.0;0.0;0.0;9231;1886
84;2020-09-26;0-19;3;0;0.0;0.0;0.0;142;0
84;2020-09-26;20-59;142;15;0.0;0.0;0.0;2739;63
84;2020-09-26;60+;670;109;0.0;0.0;0.0;6297;1805
84;2020-09-26;whole;820;126;0.0;0.0;0.0;9272;1890
84;2020-09-27;0-19;4;0;0.0;0.0;0.0;142;0
84;2020-09-27;20-59;152;17;0.0;0.0;0.0;2743;63
84;2020-09-27;60+;679;112;0.0;0.0;0.0;6315;1808
84;2020-09-27;whole;839;131;0.0;0.0;0.0;9294;1893
84;2020-09-28;0-19;5;1;0.0;0.0;0.0;142;0
84;2020-09-28;20-59;152;19;0.0;0.0;0.0;2761;63
84;2020-09-28;60+;677;120;0.0;0.0;0.0;6367;1820
84;2020-09-28;whole;839;143;0.0;0.0;0.0;9364;1906
84;2020-09-29;0-19;7;0;0.0;0.0;0.0;142;0
84;2020-09-29;20-59;146;17;0.0;0.0;0.0;2793;63
84;2020-09-29;60+;673;122;0.0;0.0;0.0;6425;1829
84;2020-09-29;whole;831;141;0.0;0.0;0.0;9454;1915
84;2020-09-30;0-19;7;0;0.0;0.0;0.0;143;0
84;2020-09-30;20-59;139;17;0.0;0.0;0.0;2818;64
84;2020-09-30;60+;684;128;0.0;0.0;0.0;6457;1834
84;2020-09-30;whole;837;147;0.0;0.0;0.0;9513;1921
84;2020-10-01;0-19;5;0;0.0;0.0;0.0;146;0
84;2020-10-01;20-59;131;17;0.0;0.0;0.0;2843;64
84;2020-10-01;60+;678;124;0.0;0.0;0.0;6506;1850
84;2020-10-01;whole;822;143;0.0;0.0;0.0;9590;1937
84;2020-10-02;0-19;5;0;0.0;0.0;0.0;147;0
84;2020-10-02;20-59;142;17;0.0;0.0;0.0;2860;64
84;2020-10-02;60+;687;131;0.0;0.0;0.0;6563;1853
84;2020-10-02;whole;843;149;0.0;0.0;0.0;9667;1940
84;2020-10-03;0-19;5;0;0.0;0.0;0.0;147;0
84;2020-10-03;20-59;140;18;0.0;0.0;0.0;2877;64
84;2020-10-03;60+;687;132;0.0;0.0;0.0;6595;1861
84;2020-10-03;whole;846;152;0.0;0.0;0.0;9716;1948
84;2020-10-04;0-19;6;0;0.0;0.0;0.0;147;0
84;2020-10-04;20-59;147;20;0.0;0.0;0.0;2884;64
84;2020-10-04;60+;705;134;0.0;0.0;0.0;6605;1870
84;2020-10-04;whole;876;159;0.0;0.0;0.0;9734;1957
84;2020-10-05;0-19;7;0;0.0;0.0;0.0;148;0
84;2020-10-05;20-59;158;24;0.0;0.0;0.0;2901;65
84;2020-10-05;60+;742;138;0.0;0.0;0.0;6635;1881
84;2020-10-05;whole;927;168;0.0;0.0;0.0;9782;1969
84;2020-10-06;0-19;6;0;0.0;0.0;0.0;151;0
84;2020-10-06;20-59;159;22;0.0;0.0;0.0;2928;65
84;2020-10-06;60+;763;143;0.0;0.0;0.0;6680;1886
84;2020-10-06;whole;945;170;0.0;0.0;0.0;9858;1974
84;2020-10-07;0-19;8;0;0.0;0.0;0.0;149;0
84;2020-10-07;20-59;154;20;0.0;0.0;0.0;2933;65
84;2020-10-07;60+;808;149;0.0;0.0;0.0;6712;1899
84;2020-10-07;whole;987;174;0.0;0.0;0.0;9894;1987
84;2020-10-08;0-19;6;0;0.0;0.0;0.0;152;0
84;2020-10-08;20-59;145;23;0.0;0.0;0.0;2959;65
84;2020-10-08;60+;811;152;0.0;0.0;0.0;6769;1910
84;2020-10-08;whole;978;178;0.0;0.0;0.0;9981;1998
84;2020-10-09;0-19;8;0;0.0;0.0;0.0;152;0
84;2020-10-09;20-59;160;26;0.0;0.0;0.0;2980;66
84;2020-10-09;60+;867;155;0.0;0.0;0.0;6810;1922
84;2020-10-09;whole;1046;182;0.0;0.0;0.0;10044;2011
84;2020-10-10;0-19;7;0;0.0;0.0;0.0;153;0
84;2020-10-10;20-59;169;27;0.0;0.0;0.0;3003;66
84;2020-10-10;60+;896;159;0.0;0.0;0.0;6868;1930
84;2020-10-10;whole;1083;187;0.0;0.0;0.0;10128;2019
84;2020-10-11;0-19;8;1;0.0;0.0;0.0;153;0
84;2020-10-11;20-59;172;30;0.0;0.0;0.0;3011;66
84;2020-10-11;60+;943;165;0.0;0.0;0.0;6880;1936
84;2020-10-11;whole;1141;198;0.0;0.0;0.0;10148;2025
84;2020-10-12;0-19;8;1;0.0;0.0;0.0;153;0
84;2020-10-12;20-59;199;27;0.0;0.0;0.0;3030;66
84;2020-10-12;60+;1038;174;0.0;0.0;0.0;6916;1955
84;2020-10-12;whole;1263;203;0.0;0.0;0.0;10205;2044
84;2020-10-13;0-19;11;3;0.0;0.0;0.0;155;0
84;2020-10-13;20-59;205;31;0.0;0.0;0.0;3069;66
84;2020-10-13;60+;1107;188;0.0;0.0;0.0;6966;1959
84;2020-10-13;whole;1342;224;0.0;0.0;0.0;10297;2048
84;2020-10-14;0-19;11;2;0.0;0.0;0.0;156;0
84;2020-10-14;20-59;220;34;0.0;0.0;0.0;3103;66
84;2020-10-14;60+;1178;198;0.0;0.0;0.0;7015;1973
84;2020-10-14;whole;1432;237;0.0;0.0;0.0;10382;2062
84;2020-10-15;0-19;10;2;0.0;0.0;0.0;158;0
84;2020-10-15;20-59;236;39;0.0;0.0;0.0;3133;66
84;2020-10-15;60+;1299;211;0.0;0.0;0.0;7076;1990
84;2020-10-15;whole;1567;254;0.0;0.0;0.0;10477;2080
84;2020-10-16;0-19;11;2;0.0;0.0;0.0;159;0
84;2020-10-16;20-59;241;42;0.0;0.0;0.0;3153;67
84;2020-10-16;60+;1419;218;0.0;0.0;0.0;7130;2017
84;2020-10-16;whole;1693;264;0.0;0.0;0.0;10553;2108
84;2020-10-17;0-19;10;3;0.0;0.0;0.0;162;0
84;2020-10-17;20-59;253;43;0.0;0.0;0.0;3175;68
84;2020-10-17;60+;1512;227;0.0;0.0;0.0;7179;2040
84;2020-10-17;whole;1798;275;0.0;0.0;0.0;10630;2133
84;2020-10-18;0-19;11;2;0.0;0.0;0.0;165;0
84;2020-10-18;20-59;270;45;0.0;0.0;0.0;3187;68
84;2020-10-18;60+;1626;240;0.0;0.0;0.0;7191;2059
84;2020-10-18;whole;1929;289;0.0;0.0;0.0;10657;2151
84;2020-10-19;0-19;12;2;0.0;0.0;0.0;169;0
84;2020-10-19;20-59;285;50;0.0;0.0;0.0;3220;68
84;2020-10-19;60+;1802;257;0.0;0.0;0.0;7254;2083
84;2020-10-19;whole;2123;311;0.0;0.0;0.0;10761;2176
84;2020-10-20;0-19;11;1;0.0;0.0;0.0;172;0
84;2020-10-20;20-59;310;51;0.0;0.0;0.0;3276;68
84;2020-10-20;60+;2020;286;0.0;0.0;0.0;7336;2117
84;2020-10-20;whole;2364;340;0.0;0.0;0.0;10905;2210
84;2020-10-21;0-19;12;2;0.0;0.0;0.0;173;0
84;2020-10-21;20-59;329;54;0.0;0.0;0.0;3319;68
84;2020-10-21;60+;2170;302;0.0;0.0;0.0;7459;2155
84;2020-10-21;whole;2534;360;0.0;0.0;0.0;11072;2248
84;2020-10-22;0-19;17;1;0.0;0.0;0.0;178;0
84;2020-10-22;20-59;318;64;0.0;0.0;0.0;3383;68
84;2020-10-22;60+;2358;307;0.0;0.0;0.0;7578;2185
84;2020-10-22;whole;2717;375;0.0;0.0;0.0;11261;2278
84;2020-10-23;0-19;21;0;0.0;0.0;0.0;180;0
84;2020-10-23;20-59;349;69;0.0;0.0;0.0;3421;69
84;2020-10-23;60+;2574;330;0.0;0.0;0.0;7681;2216
84;2020-10-23;whole;2969;402;0.0;0.0;0.0;11404;2310
84;2020-10-24;0-19;19;0;0.0;0.0;0.0;182;0
84;2020-10-24;20-59;368;75;0.0;0.0;0.0;3464;70
84;2020-10-24;60+;2763;338;0.0;0.0;0.0;7767;2239
84;2020-10-24;whole;3185;416;0.0;0.0;0.0;11536;2335
84;2020-10-25;0-19;23;0;0.0;0.0;0.0;184;0
84;2020-10-25;20-59;386;78;0.0;0.0;0.0;3483;71
84;2020-10-25;60+;2891;342;0.0;0.0;0.0;7808;2258
84;2020-10-25;whole;3357;427;0.0;0.0;0.0;11598;2355
84;2020-10-26;0-19;22;1;0.0;0.0;0.0;193;0
84;2020-10-26;20-59;455;84;0.0;0.0;0.0;3540;72
84;2020-10-26;60+;3170;385;0.0;0.0;0.0;7899;2310
84;2020-10-26;whole;3691;472;0.0;0.0;0.0;11755;2408
84;2020-10-27;0-19;22;1;0.0;0.0;0.0;201;0
84;2020-10-27;20-59;492;93;0.0;0.0;0.0;3626;74
84;2020-10-27;60+;3400;400;0.0;0.0;0.0;8095;2373
84;2020-10-27;whole;3951;496;0.0;0.0;0.0;12048;2474
84;2020-10-28;0-19;22;1;0.0;0.0;0.0;205;0
84;2020-10-28;20-59;545;91;0.0;0.0;0.0;3691;75
84;2020-10-28;60+;3644;425;0.0;0.0;0.0;8286;2428
84;2020-10-28;whole;4250;519;0.0;0.0;0.0;12311;2530
84;2020-10-29;0-19;26;3;0.0;0.0;0.0;213;0
84;2020-10-29;20-59;562;90;0.0;0.0;0.0;3751;77
84;2020-10-29;60+;3863;453;0.0;0.0;0.0;8461;2473
84;2020-10-29;whole;4502;551;0.0;0.0;0.0;12555;2577
84;2020-10-30;0-19;27;3;0.0;0.0;0.0;219;0
84;2020-10-30;20-59;589;98;0.0;0.0;0.0;3799;77
84;2020-10-30;60+;4010;475;0.0;0.0;0.0;8636;2530
84;2020-10-30;whole;4692;587;0.0;0.0;0.0;12785;2635
84;2020-10-31;0-19;28;2;0.0;0.0;0.0;223;0
84;2020-10-31;20-59;601;103;0.0;0.0;0.0;3857;78
84;2020-10-31;60+;4136;502;0.0;0.0;0.0;8805;2578
84;2020-10-31;whole;4830;619;0.0;0.0;0.0;13020;2685
84;2020-11-01;0-19;31;3;0.0;0.0;0.0;225;0
84;2020-11-01;20-59;648;107;0.0;0.0;0.0;3900;79
84;2020-11-01;60+;4322;508;0.0;0.0;0.0;8905;2643
84;2020-11-01;whole;5073;631;0.0;0.0;0.0;13169;2751
84;2020-11-02;0-19;29;3;0.0;0.0;0.0;231;0
84;2020-11-02;20-59;685;114;0.0;0.0;0.0;3971;81
84;2020-11-02;60+;4532;513;0.0;0.0;0.0;9020;2740
84;2020-11-02;whole;5311;641;0.0;0.0;0.0;13361;2851
84;2020-11-03;0-19;36;5;0.0;0.0;0.0;235;0
84;2020-11-03;20-59;729;129;0.0;0.0;0.0;4051;82
84;2020-11-03;60+;4748;530;0.0;0.0;0.0;9240;2828
84;2020-11-03;whole;5576;675;0.0;0.0;0.0;13669;2941
84;2020-11-04;0-19;34;3;0.0;0.0;0.0;247;0
84;2020-11-04;20-59;758;145;0.0;0.0;0.0;4180;84
84;2020-11-04;60+;5028;556;0.0;0.0;0.0;9517;2925
84;2020-11-04;whole;5888;717;0.0;0.0;0.0;14086;3041
84;2020-11-05;0-19;38;5;0.0;0.0;0.0;250;0
84;2020-11-05;20-59;798;149;0.0;0.0;0.0;4246;87
84;2020-11-05;60+;5258;577;0.0;0.0;0.0;9734;3011
84;2020-11-05;whole;6159;746;0.0;0.0;0.0;14373;3131
84;2020-11-06;0-19;39;5;0.0;0.0;0.0;256;0
84;2020-11-06;20-59;807;147;0.0;0.0;0.0;4357;88
