jour;cl_age90;P;T;pop;incidence;positivite;incidence hebdo
2020-05-18;89;187;4848;3245280.6081309738;5.762213582747696;3.8572607260726075;21.50815551207429
2020-05-18;90;160;3089;912580.6062728532;17.532697813234204;5.179669796050502;61.145283623654294
2020-05-19;0;1050;53039;67114995.0;1.5644789960872378;1.9796753332453478;8.214259719456136
2020-05-19;9;21;2390;7763205.686272893;0.2705068092828296;0.8786610878661089;1.5328719192693678
2020-05-19;19;42;2626;8336486.160537239;0.5038093891262856;1.5993907083015995;2.6390015620900673
2020-05-19;29;115;6821;7476787.1878041085;1.5380937976619724;1.6859697991496847;8.626699995582367
2020-05-19;39;121;7783;8295371.931939545;1.4586446634672947;1.5546704355646923;7.4137724630775725
2020-05-19;49;139;7528;8592886.15993014;1.6176171476375067;1.8464399574920298;7.517846599811721
2020-05-19;59;124;7718;8792674.76801071;1.410264831483745;1.6066338429644986;7.438009675728784
2020-05-19;69;104;5695;8004082.760304243;1.2993368898655273;1.8261633011413523;6.496684449327637
2020-05-19;79;91;4804;5695639.130797295;1.5977135824484987;1.894254787676936;8.936661686442703
2020-05-19;89;143;4737;3245280.6081309738;4.406398622101179;3.0187882626134686;25.914554134175468
2020-05-19;90;148;2914;912580.6062728532;16.217745477241643;5.078929306794784;77.36302910089594
2020-05-20;0;1047;53060;67114995.0;1.5600090560984174;1.973237843950245;8.44967655886736
2020-05-20;9;27;2614;7763205.686272893;0.3477944690779238;1.0328997704667175;1.7132097921245877
2020-05-20;19;59;2887;8336486.160537239;0.7077322371059726;2.0436439210252857;3.0108608731118496
2020-05-20;29;117;6749;7476787.1878041085;1.5648432550126152;1.7335901615054081;8.813946197036868
2020-05-20;39;131;7592;8295371.931939545;1.5791938092083935;1.72550052687039;7.71514532743032
2020-05-20;49;145;7532;8592886.15993014;1.687442348254953;1.9251194901752522;8.006623004133846
2020-05-20;59;156;7603;8792674.76801071;1.774204142834389;2.051821649348941;7.904306918396796
2020-05-20;69;84;5992;8004082.760304243;1.0494644110452336;1.4018691588785046;6.39673545779952
2020-05-20;79;80;4908;5695639.130797295;1.4045833691854934;1.6299918500407498;8.813760641638972
2020-05-20;89;148;4599;3245280.6081309738;4.560468503992829;3.218090889323766;26.746531496390375
2020-05-20;90;99;2556;912580.6062728532;10.848356771938665;3.873239436619718;75.82891804223794
2020-05-21;0;195;9672;67114995.0;0.2905460992733442;2.0161290322580645;7.251732641863416
2020-05-21;9;8;649;7763205.686272893;0.10305021306012557;1.2326656394453006;1.5843970257994306
2020-05-21;19;12;480;8336486.160537239;0.14394553975036728;2.5;2.650997023735931
2020-05-21;29;24;987;7476787.1878041085;0.32099348820771595;2.43161094224924;7.596845887582612
2020-05-21;39;19;1132;8295371.931939545;0.2290433769080876;1.678445229681979;6.581983357463991
2020-05-21;49;18;1077;8592886.15993014;0.209475601852339;1.6713091922005572;6.807957060201017
2020-05-21;59;17;1134;8792674.76801071;0.19334275915502955;1.4991181657848323;6.653265535628958
2020-05-21;69;15;1063;8004082.760304243;0.18740435911522027;1.4111006585136407;5.5221817819284915
2020-05-21;79;27;1074;5695639.130797295;0.474046887100104;2.5139664804469275;7.865666867438763
2020-05-21;89;30;1286;3245280.6081309738;0.9244192913498978;2.332814930015552;22.740714567207487
2020-05-21;90;25;790;912580.6062728532;2.739484033317845;3.1645569620253164;65.74761679962828
2020-05-22;0;793;50243;67114995.0;1.181554137044933;1.5783293195071952;6.90158734273913
2020-05-22;9;24;2408;7763205.686272893;0.3091506391803767;0.9966777408637874;1.6874472388595563
2020-05-22;19;39;2821;8336486.160537239;0.4678230041886937;1.3824884792626728;2.627006100444204
2020-05-22;29;99;5997;7476787.1878041085;1.3240981388568285;1.6508254127063533;7.1554798412970015
2020-05-22;39;85;6662;8295371.931939545;1.0246677387993393;1.2758931251876313;6.015402372480827
2020-05-22;49;110;6559;8592886.15993014;1.280128677986516;1.6770849214819332;6.773044459892294
2020-05-22;59;97;7249;8792674.76801071;1.1031910375316394;1.3381156021520209;6.3461917416768525
2020-05-22;69;62;6190;8004082.760304243;0.7746046843429104;1.0016155088852987;5.197347559462109
2020-05-22;79;85;5392;5695639.130797295;1.4923698297595869;1.5764094955489614;7.584750193601664
2020-05-22;89;104;4564;3245280.6081309738;3.2046535433463124;2.2787028921998247;21.01513189002101
2020-05-22;90;86;2385;912580.6062728532;9.423825074613386;3.605870020964361;62.67939468231228
2020-05-23;0;260;18914;67114995.0;0.3873947990311256;1.3746431214973036;6.855397962854649
2020-05-23;9;6;1086;7763205.686272893;0.07728765979509418;0.5524861878453038;1.6359221323294935
2020-05-23;19;29;1119;8336486.160537239;0.3478683877300543;2.5915996425379806;2.8189334867780262
2020-05-23;29;30;2216;7476787.1878041085;0.401241860259645;1.3537906137184115;7.061856740569751
2020-05-23;39;31;2445;8295371.931939545;0.3737023517974061;1.2678936605316973;6.075676945351376
2020-05-23;49;22;2278;8592886.15993014;0.2560257355973032;0.9657594381035997;6.586843924912437
2020-05-23;59;37;2461;8792674.76801071;0.420804828749182;1.5034538805363673;6.403057259075391
2020-05-23;69;20;2322;8004082.760304243;0.24987247882029368;0.8613264427217916;5.172360311580079
2020-05-23;79;29;2134;5695639.130797295;0.5091614713297413;1.3589503280224928;7.602307485716483
2020-05-23;89;35;1905;3245280.6081309738;1.0784891732415474;1.837270341207349;20.61455019710272
2020-05-23;90;21;945;912580.6062728532;2.3011665879869896;2.2222222222222223;60.92612490098886
2020-05-24;0;137;7058;67114995.0;0.20412725948947774;1.9410597903088693;6.852418002862102
2020-05-24;9;4;478;7763205.686272893;0.051525106530062786;0.8368200836820083;1.610159579064462
2020-05-24;19;22;419;8336486.160537239;0.2639001562090067;5.250596658711217;3.034851796403577
2020-05-24;29;25;692;7476787.1878041085;0.3343682168830375;3.6127167630057806;7.168854569972322
2020-05-24;39;13;796;8295371.931939545;0.15671388946342835;1.6331658291457287;6.111841689073706
2020-05-24;49;13;702;8592886.15993014;0.15128793467113372;1.8518518518518516;6.575206391476196
2020-05-24;59;9;793;8792674.76801071;0.10235793131736859;1.1349306431273645;6.31207243123773
2020-05-24;69;13;850;8004082.760304243;0.16241711123319091;1.5294117647058825;5.134879439757036
2020-05-24;79;15;946;5695639.130797295;0.26335938172228;1.5856236786469344;7.584750193601663
2020-05-24;89;15;935;3245280.6081309738;0.4622096456749489;1.6042780748663104;20.39885236245441
2020-05-24;90;8;443;912580.6062728532;0.8766348906617103;1.805869074492099;59.93991064899444
2020-05-25;0;707;51188;67114995.0;1.0534158573654069;1.3811830897866688;6.241526204389942
2020-05-25;9;16;2398;7763205.686272893;0.20610042612025115;0.6672226855713094;1.3654153230466637
2020-05-25;19;46;2975;8336486.160537239;0.5517912357097413;1.546218487394958;2.986869949820121
2020-05-25;29;84;6136;7476787.1878041085;1.123477208727006;1.3689700130378095;6.60711596560882
2020-05-25;39;89;6699;8295371.931939545;1.0728873970957786;1.328556500970294;5.894853226739729
2020-05-25;49;98;6621;8592886.15993014;1.1404782767516235;1.4801389518199668;6.3424557227513745
2020-05-25;59;74;7068;8792674.76801071;0.841609657498364;1.0469722693831351;5.845775188569718
2020-05-25;69;73;6387;8004082.760304243;0.912034547694072;1.1429466103021761;4.635134482116448
2020-05-25;79;54;5512;5695639.130797295;0.948093774200208;0.9796806966618287;6.689328295745912
2020-05-25;89;104;4837;3245280.6081309738;3.2046535433463124;2.150093032871615;17.841292323053025
2020-05-25;90;69;2541;912580.6062728532;7.560975931957251;2.715466351829988;49.96818876771749
2020-05-26;0;771;53646;67114995.0;1.1487745771269149;1.437199418409574;5.8258217854296195
2020-05-26;9;29;2481;7763205.686272893;0.3735570223429552;1.1688835147118097;1.4684655361067895
2020-05-26;19;46;3300;8336486.160537239;0.5517912357097413;1.3939393939393938;3.034851796403577
2020-05-26;29;97;7030;7476787.1878041085;1.2973486815061854;1.379800853485064;6.366370849453033
2020-05-26;39;86;7433;8295371.931939545;1.0367226533734493;1.157002556168438;5.472931216645883
2020-05-26;49;108;7080;8592886.15993014;1.2568536111140338;1.5254237288135595;5.981692186227902
2020-05-26;59;97;7259;8792674.76801071;1.1031910375316394;1.336272213803554;5.538701394617613
2020-05-26;69;64;6026;8004082.760304243;0.7995919322249398;1.0620643876535016;4.135389524475861
2020-05-26;79;51;5259;5695639.130797295;0.895421897855752;0.9697661152310325;5.987036611153166
2020-05-26;89;93;4966;3245280.6081309738;2.865699803184683;1.8727345952476844;16.300593504136533
2020-05-26;90;98;2778;912580.6062728532;10.738777410605952;3.5277177825773935;44.48922070108179
2020-05-27;0;725;45997;67114995.0;1.080235497298331;1.5761897515055328;5.346048226629533
2020-05-27;9;23;2292;7763205.686272893;0.296269362547861;1.0034904013961605;1.4169404295767265
2020-05-27;19;45;2872;8336486.160537239;0.5397957740638774;1.5668523676880222;2.8669153333614816
2020-05-27;29;84;5828;7476787.1878041085;1.123477208727006;1.4413177762525737;5.925004803167424
2020-05-27;39;79;6244;8295371.931939545;0.95233825135468;1.265214606021781;4.846075658792169
2020-05-27;49;109;6235;8592886.15993014;1.268491144550275;1.7481956696070569;5.562740982523224
2020-05-27;59;87;6402;8792674.76801071;0.989460002734563;1.3589503280224928;4.753957254517786
2020-05-27;69;71;5135;8004082.760304243;0.8870472998120426;1.382667964946446;3.97297241324267
2020-05-27;79;61;4472;5695639.130797295;1.0709948190039387;1.3640429338103757;5.653448060971611
2020-05-27;89;81;4215;3245280.6081309738;2.4959320866447237;1.9217081850533808;14.236057086788424
2020-05-27;90;84;2255;912580.6062728532;9.204666351947958;3.725055432372506;42.845530281091094
2020-05-28;0;627;43814;67114995.0;0.9342174576635222;1.4310494362532522;5.989719585019711
2020-05-28;9;19;2226;7763205.686272893;0.24474425601779823;0.8535489667565139;1.5586344725343992
2020-05-28;19;48;2765;8336486.160537239;0.5757821590014691;1.735985533453888;3.2987519526125837
2020-05-28;29;99;5612;7476787.1878041085;1.3240981388568285;1.7640769779044903;6.928109453816536
2020-05-28;39;87;6146;8295371.931939545;1.048777567947559;1.4155548324113243;5.665809849831641
2020-05-28;49;90;5812;8592886.15993014;1.0473780092616949;1.5485203028217482;6.40064338993258
2020-05-28;59;66;6192;8792674.76801071;0.750624829660703;1.065891472868217;5.311239325023459
2020-05-28;69;53;4763;8004082.760304243;0.6621620688737784;1.1127440688641612;4.447730123001228
2020-05-28;79;39;4034;5695639.130797295;0.6847343924779281;0.9667823500247893;5.864135566349434
2020-05-28;89;66;3915;3245280.6081309738;2.033722440969775;1.6858237547892718;15.345360236408302
2020-05-28;90;50;2312;912580.6062728532;5.47896806663569;2.162629757785467;45.58501431440894
2020-05-29;0;589;48842;67114995.0;0.8775982178051268;1.205929323123541;5.685763665779905
2020-05-29;9;28;2582;7763205.686272893;0.36067574571043953;1.0844306738962044;1.6101595790644618
2020-05-29;19;42;3031;8336486.160537239;0.5038093891262856;1.3856812933025404;3.334738337550175
2020-05-29;29;82;5939;7476787.1878041085;1.096727751376363;1.3807038221922883;6.700739066336071
2020-05-29;39;65;6516;8295371.931939545;0.7835694473171417;0.9975445058317987;5.4247115583494425
2020-05-29;49;66;6547;8592886.15993014;0.7680772067919096;1.0080953108293875;5.888591918737974
2020-05-29;59;79;6898;8792674.76801071;0.8984751748969021;1.1452594955059439;5.106523462388722
2020-05-29;69;52;5766;8004082.760304243;0.6496684449327637;0.9018383628165106;4.322793883591081
2020-05-29;79;48;5156;5695639.130797295;0.842750021511296;0.9309542280837859;5.214515758101145
2020-05-29;89;59;4282;3245280.6081309738;1.8180246063214656;1.3778608127043437;13.958731299383455
2020-05-29;90;48;2069;912580.6062728532;5.259809343970262;2.319961333977767;41.42099858376581
2020-05-30;0;367;20110;67114995.0;0.5468226586323965;1.8249627051218298;5.845191525381176
2020-05-30;9;15;1324;7763205.686272893;0.19321914948773544;1.1329305135951662;1.7260910687571034
2020-05-30;19;29;1320;8336486.160537239;0.3478683877300543;2.196969696969697;3.334738337550176
2020-05-30;29;85;2349;7476787.1878041085;1.1368519374023274;3.6185610898254574;7.436349143478753
2020-05-30;39;58;2566;8295371.931939545;0.6991850452983727;2.260327357755261;5.750194251850409
2020-05-30;49;51;2438;8592886.15993014;0.5935142052482938;2.0918785890073828;6.226080388388964
2020-05-30;59;34;2659;8792674.76801071;0.3866855183100591;1.2786761940579165;5.072404151949598
2020-05-30;69;26;2431;8004082.760304243;0.32483422246638183;1.06951871657754;4.397755627237169
2020-05-30;79;22;2315;5695639.130797295;0.38626042652601067;0.9503239740820735;5.091614713297414
2020-05-30;89;26;1886;3245280.6081309738;0.8011633858365781;1.378579003181336;13.681405511978486
2020-05-30;90;21;818;912580.6062728532;2.3011665879869896;2.567237163814181;41.42099858376581
2020-05-31;0;185;8319;67114995.0;0.2756462993106086;2.223824978963818;5.916710565202306
2020-05-31;9;6;590;7763205.686272893;0.07728765979509418;1.0169491525423728;1.7518536220221348
2020-05-31;19;25;551;8336486.160537239;0.2998865411465985;4.537205081669692;3.3707247224877674
2020-05-31;29;51;858;7476787.1878041085;0.6821111624413964;5.944055944055944;7.784092089037112
2020-05-31;39;34;852;8295371.931939545;0.4098670955197357;3.9906103286384975;6.003347457906717
2020-05-31;49;19;780;8592886.15993014;0.22111313528858004;2.435897435897436;6.295905589006411
2020-05-31;59;14;933;8792674.76801071;0.15922344871590668;1.5005359056806002;5.129269669348137
2020-05-31;69;11;944;8004082.760304243;0.13742986335116156;1.1652542372881356;4.372768379355139
2020-05-31;79;11;948;5695639.130797295;0.19313021326300533;1.160337552742616;5.0213855448381395
2020-05-31;89;10;1283;3245280.6081309738;0.30813976378329927;0.779423226812159;13.527335630086835
2020-05-31;90;4;579;912580.6062728532;0.43831744533085515;0.690846286701209;40.982681138434955
2020-06-01;0;176;9975;67114995.0;0.26223647934414657;1.7644110275689222;5.125531187181046
2020-06-01;9;5;602;7763205.686272893;0.06440638316257849;0.8305647840531563;1.610159579064462
2020-06-01;19;13;533;8336486.160537239;0.15594100139623124;2.4390243902439024;2.9748744881742573
2020-06-01;29;42;1153;7476787.1878041085;0.561738604363503;3.6426712922810056;7.22235348467361
2020-06-01;39;21;1051;8295371.931939545;0.2531532060563073;1.9980970504281639;5.183613266867246
2020-06-01;49;20;963;8592886.15993014;0.2327506687248211;2.0768431983385254;5.388177980979608
2020-06-01;59;25;1121;8792674.76801071;0.2843275869926905;2.230151650312221;4.571987598842464
2020-06-01;69;6;1223;8004082.760304243;0.07496174364608811;0.49059689288634506;3.5356955753071566
2020-06-01;79;12;1306;5695639.130797295;0.210687505377824;0.9188361408882083;4.283979276015755
2020-06-01;89;13;1389;3245280.6081309738;0.40058169291828905;0.9359251259899208;10.723263779658812
2020-06-01;90;15;630;912580.6062728532;1.643690419990707;2.380952380952381;35.06539562646841
2020-06-02;0;743;48782;67114995.0;1.1070551372312551;1.5231027838137017;5.083811747285386
2020-06-02;9;32;2236;7763205.686272893;0.4122008522405023;1.4311270125223614;1.6488034089620094
2020-06-02;19;36;2995;8336486.160537239;0.43183661925110184;1.2020033388981637;2.8549198717156177
2020-06-02;29;107;5758;7476787.1878041085;1.4310959682594004;1.8582841264327892;7.356100771426824
2020-06-02;39;77;6250;8295371.931939545;0.9282284222064602;1.232;5.075119035700256
2020-06-02;49;109;6179;8592886.15993014;1.268491144550275;1.7640394885903867;5.39981551441585
2020-06-02;59;86;6834;8792674.76801071;0.9780868992548555;1.2584138132865086;4.44688346056568
2020-06-02;69;73;6244;8004082.760304243;0.912034547694072;1.1691223574631646;3.6481381907762884
2020-06-02;79;61;5412;5695639.130797295;1.0709948190039387;1.1271249076127123;4.459552197163942
2020-06-02;89;82;4546;3245280.6081309738;2.526746063023054;1.803783545974483;10.384310039497183
2020-06-02;90;79;2305;912580.6062728532;8.65676954528439;3.4273318872017353;32.98338776114686
2020-06-03;0;671;44129;67114995.0;0.9997765774995587;1.520542047179859;5.003352827486615
2020-06-03;9;15;2152;7763205.686272893;0.19321914948773544;0.6970260223048327;1.5457531959018835
2020-06-03;19;39;2831;8336486.160537239;0.4678230041886937;1.377605086541858;2.782947101840435
2020-06-03;29;90;5655;7476787.1878041085;1.2037255807789349;1.5915119363395225;7.436349143478754
2020-06-03;39;104;5752;8295371.931939545;1.2537111157074268;1.808066759388039;5.376491900053003
2020-06-03;49;82;5497;8592886.15993014;0.9542777417717664;1.491722757867928;5.08560211163734
2020-06-03;59;72;5975;8792674.76801071;0.8188634505389487;1.205020920502092;4.276286908370066
2020-06-03;69;56;5048;8004082.760304243;0.6996429406968223;1.109350237717908;3.4607338316610674
2020-06-03;79;56;4550;5695639.130797295;0.9832083584298453;1.2307692307692308;4.371765736589849
2020-06-03;89;87;4183;3245280.6081309738;2.6808159449147038;2.079846999760937;10.569193897767164
2020-06-03;90;52;2409;912580.6062728532;5.698126789301117;2.1585720215857203;29.47684819850001
2020-06-04;0;627;41362;67114995.0;0.9342174576635222;1.5158841448672695;5.003352827486615
2020-06-04;9;25;1987;7763205.686272893;0.3220319158128924;1.2581781580271767;1.623040855696978
2020-06-04;19;25;2599;8336486.160537239;0.2998865411465985;0.9619084263178146;2.5070514839855638
2020-06-04;29;78;5203;7476787.1878041085;1.0432288366750768;1.4991351143571017;7.1554798412970015
2020-06-04;39;111;5656;8295371.931939545;1.338095517726196;1.9625176803394626;5.66580984983164
2020-06-04;49;88;5365;8592886.15993014;1.0241029423892127;1.6402609506057781;5.062327044764858
2020-06-04;59;90;5542;8792674.76801071;1.023579313173686;1.623962468422952;4.549241391883049
2020-06-04;69;55;4804;8004082.760304243;0.6871493167558077;1.144879267277269;3.485721079543097
2020-06-04;79;30;4290;5695639.130797295;0.52671876344456;0.6993006993006993;4.213750107556479
2020-06-04;89;62;3770;3245280.6081309738;1.9104665354564554;1.6445623342175066;10.445937992253846
2020-06-04;90;58;2112;912580.6062728532;6.355602957297399;2.746212121212121;30.353483089161724
2020-06-05;0;555;46435;67114995.0;0.8269388979318258;1.1952191235059761;4.952693507613313
2020-06-05;9;16;2225;7763205.686272893;0.20610042612025115;0.7191011235955056;1.4684655361067893
2020-06-05;19;50;3057;8336486.160537239;0.599773082293197;1.6355904481517827;2.603015177152475
2020-06-05;29;71;5561;7476787.1878041085;0.9496057359478265;1.2767487861895344;7.0083578258684645
2020-06-05;39;85;6007;8295371.931939545;1.0246677387993393;1.4150158148826368;5.906908141313838
2020-06-05;49;71;5816;8592886.15993014;0.8262648739731148;1.2207702888583218;5.120514711946063
2020-06-05;59;67;6356;8792674.76801071;0.7619979331404106;1.0541220893643801;4.412764150126557
2020-06-05;69;59;5882;8004082.760304243;0.7371238125198664;1.0030601836110167;3.5731764471301997
2020-06-05;79;44;5334;5695639.130797295;0.7725208530520213;0.8248968878890138;4.143520939097205
2020-06-05;89;56;4202;3245280.6081309738;1.725582677186476;1.332698714897668;10.353496063118854
2020-06-05;90;34;1973;912580.6062728532;3.725698285312269;1.7232640648758235;28.81937203050373
2020-06-06;0;292;19503;67114995.0;0.4350741589118795;1.4972055581192638;4.840945007892796
2020-06-06;9;14;1030;7763205.686272893;0.18033787285521977;1.3592233009708738;1.455584259474274
2020-06-06;19;18;1385;8336486.160537239;0.21591830962555092;1.2996389891696751;2.4710650990479714
2020-06-06;29;39;2121;7476787.1878041085;0.5216144183375384;1.8387553041018387;6.393120306803676
2020-06-06;39;50;2309;8295371.931939545;0.6027457287054937;2.1654395842355996;5.810468824720958
2020-06-06;49;44;2373;8592886.15993014;0.5120514711946064;1.8541930046354824;5.039051977892376
2020-06-06;59;34;2524;8792674.76801071;0.3866855183100591;1.347068145800317;4.412764150126557
2020-06-06;69;29;2626;8004082.760304243;0.3623150942894259;1.1043412033511044;3.610657318953244
2020-06-06;79;25;2335;5695639.130797295;0.4389323028704667;1.070663811563169;4.196192815441662
2020-06-06;89;23;1986;3245280.6081309738;0.7087214567015883;1.1581067472306144;10.261054133983865
2020-06-06;90;13;804;912580.6062728532;1.4245316973252793;1.616915422885572;27.942737139842016
2020-06-07;0;130;7515;67114995.0;0.1936973995155628;1.7298735861610113;4.758996108097751
2020-06-07;9;8;465;7763205.686272893;0.10305021306012557;1.7204301075268817;1.4813468127393055
2020-06-07;19;15;410;8336486.160537239;0.17993192468795913;3.6585365853658534;2.3511104825893323
2020-06-07;29;9;673;7476787.1878041085;0.12037255807789349;1.337295690936107;5.831381702440174
2020-06-07;39;14;716;8295371.931939545;0.16876880403753824;1.9553072625698324;5.569370533238761
2020-06-07;49;20;726;8592886.15993014;0.2327506687248211;2.7548209366391188;5.050689511328618
2020-06-07;59;16;867;8792674.76801071;0.18196965567532192;1.845444059976932;4.435510357085972
2020-06-07;69;14;976;8004082.760304243;0.17491073517420558;1.4344262295081966;3.648138190776288
2020-06-07;79;7;1087;5695639.130797295;0.12290104480373067;0.6439742410303588;4.125963646982387
2020-06-07;89;15;1081;3245280.6081309738;0.4622096456749489;1.3876040703052728;10.415124015875517
2020-06-07;90;12;511;912580.6062728532;1.3149523359925654;2.3483365949119372;28.819372030503725
2020-06-08;0;559;45144;67114995.0;0.8328988179169201;1.2382597908913697;5.329658446670525
2020-06-08;9;25;2043;7763205.686272893;0.3220319158128924;1.2236906510034264;1.7389723453896193
2020-06-08;19;37;2729;8336486.160537239;0.44383208089696585;1.3558079882740932;2.639001562090067
2020-06-08;29;84;5252;7476787.1878041085;1.123477208727006;1.5993907083015995;6.393120306803676
2020-06-08;39;86;5726;8295371.931939545;1.0367226533734493;1.5019210618232623;6.352939980555902
2020-06-08;49;88;5675;8592886.15993014;1.0241029423892127;1.550660792951542;5.842041784993009
2020-06-08;59;67;6133;8792674.76801071;0.7619979331404106;1.0924506766672102;4.913180703233692
2020-06-08;69;52;5913;8004082.760304243;0.6496684449327637;0.8794182310164045;4.222844892062963
2020-06-08;79;35;5418;5695639.130797295;0.6145052240186534;0.6459948320413437;4.529781365623216
2020-06-08;89;45;4213;3245280.6081309738;1.3866289370248466;1.068122478044149;11.401171259982076
2020-06-08;90;40;2005;912580.6062728532;4.383174453308551;1.99501246882793;31.558856063821572
2020-06-09;0;576;43727;67114995.0;0.8582284778535706;1.3172639330390834;5.080831787292839
2020-06-09;9;32;2083;7763205.686272893;0.4122008522405023;1.5362457993278924;1.738972345389619
2020-06-09;19;45;2791;8336486.160537239;0.5397957740638774;1.6123253314224293;2.7469607169028425
2020-06-09;29;84;5473;7476787.1878041085;1.123477208727006;1.5348072355198246;6.0855015472712815
2020-06-09;39;86;5629;8295371.931939545;1.0367226533734493;1.5278024515899804;6.461434211722892
2020-06-09;49;95;5614;8592886.15993014;1.1055656764429;1.6921980762379762;5.679116316885635
2020-06-09;59;74;6031;8792674.76801071;0.841609657498364;1.2269938650306749;4.776703461477202
2020-06-09;69;48;5506;8004082.760304243;0.5996939491687049;0.8717762440973484;3.9105042935375964
2020-06-09;79;36;4831;5695639.130797295;0.6320625161334721;0.7451873318153591;4.09084906275275
2020-06-09;89;38;3910;3245280.6081309738;1.1709311023765372;0.9718670076726342;10.045356299335555
2020-06-09;90;38;1842;912580.6062728532;4.164015730643124;2.0629750271444083;27.066102249180304
2020-06-10;0;563;40529;67114995.0;0.8388587379020143;1.3891287719904266;4.919913947695295
2020-06-10;9;23;1918;7763205.686272893;0.296269362547861;1.1991657977059436;1.8420225584497445
2020-06-10;19;41;2699;8336486.160537239;0.4918139274804216;1.519081141163394;2.77095164019457
2020-06-10;29;90;5013;7476787.1878041085;1.2037255807789349;1.7953321364452424;6.0855015472712815
2020-06-10;39;88;5333;8295371.931939545;1.0608324825216688;1.6501031314457153;6.268555578537134
2020-06-10;49;63;5163;8592886.15993014;0.7331646064831865;1.220220801859384;5.458003181597054
2020-06-10;59;79;5504;8792674.76801071;0.8984751748969021;1.4353197674418605;4.856315185835155
2020-06-10;69;48;5082;8004082.760304243;0.5996939491687049;0.9445100354191263;3.8105553020094787
2020-06-10;79;51;4401;5695639.130797295;0.895421897855752;1.1588275391956373;4.003062602178656
2020-06-10;89;54;3599;3245280.6081309738;1.663954724429816;1.5004167824395664;9.028495078850668
2020-06-10;90;26;1790;912580.6062728532;2.8490633946505586;1.452513966480447;24.217038854529747
2020-06-11;0;616;38604;67114995.0;0.917827677704513;1.5956895658480987;4.903524167736286
2020-06-11;9;49;1846;7763205.686272893;0.6311825549932691;2.654387865655471;2.151173197630121
2020-06-11;19;49;2419;8336486.160537239;0.5877776206473332;2.0256304257957836;3.058842719695305
2020-06-11;29;94;4773;7476787.1878041085;1.257224495480221;1.9694112717368533;6.299497206076426
2020-06-11;39;121;5298;8295371.931939545;1.4586446634672947;2.2838807097017746;6.3891047242782335
2020-06-11;49;85;5238;8592886.15993014;0.9891903420804896;1.6227567773959526;5.423090581288331
2020-06-11;59;81;5271;8792674.76801071;0.9212213818563172;1.5367103016505406;4.753957254517785
2020-06-11;69;44;4641;8004082.760304243;0.5497194534046462;0.9480715363068304;3.6731254386583174
2020-06-11;79;38;4010;5695639.130797295;0.6671771003631094;0.9476309226932668;4.143520939097206
2020-06-11;89;33;3492;3245280.6081309738;1.0168612204848875;0.9450171821305842;8.1348897638791
2020-06-11;90;22;1593;912580.6062728532;2.410745949319703;1.3810420590081607;20.27218184655205
2020-06-12;0;613;44325;67114995.0;0.9133577377156923;1.3829667230682459;4.989943007520153
2020-06-12;9;46;2129;7763205.686272893;0.592538725095722;2.1606387975575387;2.5376114966055923
2020-06-12;19;68;3003;8336486.160537239;0.815691391918748;2.2644022644022646;3.274761029320856
2020-06-12;29;98;5249;7476787.1878041085;1.310723410181507;1.8670222899599922;6.660614880310106
2020-06-12;39;89;5713;8295371.931939545;1.0728873970957786;1.5578505163661822;6.437324382574673
2020-06-12;49;89;5481;8592886.15993014;1.0357404758254538;1.6237912789636928;5.632566183140671
2020-06-12;59;72;5992;8792674.76801071;0.8188634505389487;1.2016021361815754;4.810822771916325
2020-06-12;69;51;5710;8004082.760304243;0.6371748209917489;0.893169877408056;3.5731764471301997
2020-06-12;79;42;5289;5695639.130797295;0.737406268822384;0.7941009642654565;4.108406354867569
2020-06-12;89;33;4039;3245280.6081309738;1.0168612204848875;0.8170339192869522;7.426168307177512
2020-06-12;90;24;1707;912580.6062728532;2.629904671985131;1.4059753954305798;19.176388233224912
2020-06-13;0;215;19122;67114995.0;0.3203456991988154;1.1243593766342435;4.875214547807088
2020-06-13;9;12;989;7763205.686272893;0.15457531959018836;1.2133468149646107;2.511848943340561
2020-06-13;19;20;1296;8336486.160537239;0.23990923291727884;1.5432098765432098;3.2987519526125837
2020-06-13;29;37;2026;7476787.1878041085;0.4948649609868954;1.826258637709773;6.633865422959463
2020-06-13;39;35;2320;8295371.931939545;0.42192201009384556;1.5086206896551724;6.256500663963025
2020-06-13;49;33;2225;8592886.15993014;0.3840386033959548;1.4831460674157304;5.50455331534202
2020-06-13;59;21;2522;8792674.76801071;0.23883517307386004;0.8326724821570183;4.662972426680125
2020-06-13;69;20;2495;8004082.760304243;0.24987247882029368;0.8016032064128256;3.4607338316610674
2020-06-13;79;16;2443;5695639.130797295;0.2809166738370987;0.6549324600900532;3.9503907258342004
2020-06-13;89;15;1937;3245280.6081309738;0.4622096456749489;0.7743933918430563;7.179656496150873
2020-06-13;90;6;867;912580.6062728532;0.6574761679962827;0.6920415224913495;18.409332703895913
2020-06-14;0;133;6609;67114995.0;0.1981673395043835;2.012407323346951;4.87968448779591
2020-06-14;9;9;395;7763205.686272893;0.11593148969264128;2.278481012658228;2.5247302199730766
2020-06-14;19;8;322;8336486.160537239;0.09596369316691153;2.484472049689441;3.2147837210915364
2020-06-14;29;17;576;7476787.1878041085;0.22737038748046548;2.951388888888889;6.740863252362035
2020-06-14;39;28;665;8295371.931939545;0.3375376080750765;4.2105263157894735;6.425269468000563
